6.345546845613343834e+01, 1.041929298778996049e+01
6.345546845613343834e+01, 1.041808690690657535e+01
6.345546845613343834e+01, 1.041688084569189066e+01
6.345500167762509847e+01, 1.041627782491889853e+01
6.345593523464177821e+01, 1.041748389596829227e+01
6.345593523464177821e+01, 1.041627779541548904e+01
6.345546845613343834e+01, 1.041567476480850729e+01
6.345593523464177821e+01, 1.041868999652109551e+01
6.345640201315011808e+01, 1.041808695607976532e+01
6.345640201315011808e+01, 1.041688083585681923e+01
6.345593523464177821e+01, 1.041989609707389874e+01
6.345640201315011808e+01, 1.041929305663256855e+01
6.345686879165845795e+01, 1.041869002602667038e+01
6.345686879165845795e+01, 1.041748388613286025e+01
6.345686879165845795e+01, 1.041989616592048051e+01
6.345733557016679782e+01, 1.041929310580936807e+01
6.345733557016679782e+01, 1.041808694624397269e+01
6.345733557016679782e+01, 1.041688080635016256e+01
6.345686879165845795e+01, 1.041627774623905012e+01
6.345780234867513769e+01, 1.041748389596901347e+01
6.345780234867513769e+01, 1.041627771673131164e+01
6.345733557016679782e+01, 1.041567464678476718e+01
6.345780234867513769e+01, 1.041869007520671531e+01
6.345826912718347756e+01, 1.041808699542437822e+01
6.345826912718347756e+01, 1.041688079651364873e+01
6.345780234867513769e+01, 1.041989625444441714e+01
6.345826912718347756e+01, 1.041929317466208005e+01
6.345873590569181744e+01, 1.041869010471661916e+01
6.345873590569181744e+01, 1.041748388613213727e+01
6.345873590569181744e+01, 1.041989632330110105e+01
6.345920268420015731e+01, 1.041929322384609513e+01
6.345920268420015731e+01, 1.041808698558714319e+01
6.345920268420015731e+01, 1.041688076700266130e+01
6.345873590569181744e+01, 1.041627766754765538e+01
6.345966946270849718e+01, 1.041748389596973468e+01
6.345966946270849718e+01, 1.041627763803558793e+01
6.345920268420015731e+01, 1.041567452874370758e+01
6.345966946270849718e+01, 1.041869015390388320e+01
6.345966946270849718e+01, 1.041989641183803172e+01
6.345966946270849718e+01, 1.041507138010143940e+01
6.345966946270849718e+01, 1.041386512216729088e+01
6.345920268420015731e+01, 1.041446826097196343e+01
6.345966946270849718e+01, 1.041265886423314235e+01
6.345920268420015731e+01, 1.041326200303781491e+01
6.345966946270849718e+01, 1.041145260629899383e+01
6.345920268420015731e+01, 1.041205574510366638e+01
6.345966946270849718e+01, 1.041024634836484530e+01
6.345920268420015731e+01, 1.041084948716951786e+01
6.345966946270849718e+01, 1.040904009043069678e+01
6.345920268420015731e+01, 1.040964322923536933e+01
6.345966946270849718e+01, 1.040783383249654825e+01
6.345920268420015731e+01, 1.040843697130122081e+01
6.345966946270849718e+01, 1.040662757456239973e+01
6.345920268420015731e+01, 1.040723071336707228e+01
6.345966946270849718e+01, 1.040542131662825120e+01
6.345920268420015731e+01, 1.040602445543292376e+01
6.345966946270849718e+01, 1.040421505869410268e+01
6.345920268420015731e+01, 1.040481819749877523e+01
6.345966946270849718e+01, 1.040300880075995416e+01
6.345920268420015731e+01, 1.040361193956462671e+01
6.345966946270849718e+01, 1.040180254282580563e+01
6.345920268420015731e+01, 1.040240568163047818e+01
6.345966946270849718e+01, 1.040059628489165711e+01
6.345920268420015731e+01, 1.040119942369632966e+01
6.345873590569181744e+01, 1.040180257233823724e+01
6.345873590569181744e+01, 1.040300879092271913e+01
6.345873590569181744e+01, 1.040059635375375535e+01
6.345826912718347756e+01, 1.040119947288287250e+01
6.345826912718347756e+01, 1.040240567179360198e+01
6.345873590569181744e+01, 1.040421500950720102e+01
6.345826912718347756e+01, 1.040361189037808387e+01
6.345873590569181744e+01, 1.040542122809168291e+01
6.345826912718347756e+01, 1.040481810896256576e+01
6.345873590569181744e+01, 1.040662744667616479e+01
6.345826912718347756e+01, 1.040602432754704765e+01
6.345873590569181744e+01, 1.040783366526064668e+01
6.345826912718347756e+01, 1.040723054613152954e+01
6.345873590569181744e+01, 1.040903988384512857e+01
6.345826912718347756e+01, 1.040843676471601142e+01
6.345873590569181744e+01, 1.041024610242961046e+01
6.345826912718347756e+01, 1.040964298330049331e+01
6.345873590569181744e+01, 1.041145232101409235e+01
6.345826912718347756e+01, 1.041084920188497520e+01
6.345873590569181744e+01, 1.041265853959857424e+01
6.345826912718347756e+01, 1.041205542046945709e+01
6.345873590569181744e+01, 1.041386475818305613e+01
6.345826912718347756e+01, 1.041326163905393898e+01
6.345873590569181744e+01, 1.041507097676753801e+01
6.345826912718347756e+01, 1.041446785763842087e+01
6.345826912718347756e+01, 1.041567407622290276e+01
6.345780234867513769e+01, 1.041507098660405184e+01
6.345780234867513769e+01, 1.041386480736635001e+01
6.345733557016679782e+01, 1.041446790682135415e+01
6.345780234867513769e+01, 1.041265862812864817e+01
6.345733557016679782e+01, 1.041326172758365232e+01
6.345780234867513769e+01, 1.041145244889094634e+01
6.345733557016679782e+01, 1.041205554834595048e+01
6.345780234867513769e+01, 1.041024626965324451e+01
6.345733557016679782e+01, 1.041084936910824865e+01
6.345780234867513769e+01, 1.040904009041554268e+01
6.345733557016679782e+01, 1.040964318987054682e+01
6.345780234867513769e+01, 1.040783391117784085e+01
6.345733557016679782e+01, 1.040843701063284499e+01
6.345780234867513769e+01, 1.040662773194013901e+01
6.345733557016679782e+01, 1.040723083139514316e+01
6.345780234867513769e+01, 1.040542155270243718e+01
6.345733557016679782e+01, 1.040602465215744132e+01
6.345780234867513769e+01, 1.040421537346473535e+01
6.345733557016679782e+01, 1.040481847291973949e+01
6.345780234867513769e+01, 1.040300919422703352e+01
6.345733557016679782e+01, 1.040361229368203766e+01
6.345780234867513769e+01, 1.040180301498933169e+01
6.345733557016679782e+01, 1.040240611444433583e+01
6.345780234867513769e+01, 1.040059683575162985e+01
6.345733557016679782e+01, 1.040119993520663400e+01
6.345686879165845795e+01, 1.040180304449743076e+01
6.345686879165845795e+01, 1.040300918439124089e+01
6.345686879165845795e+01, 1.040059690460362063e+01
6.345640201315011808e+01, 1.040119998438595772e+01
6.345640201315011808e+01, 1.040240610460890380e+01
6.345686879165845795e+01, 1.040421532428505103e+01
6.345640201315011808e+01, 1.040361224450271393e+01
6.345686879165845795e+01, 1.040542146417886116e+01
6.345640201315011808e+01, 1.040481838439652407e+01
6.345686879165845795e+01, 1.040662760407267129e+01
6.345640201315011808e+01, 1.040602452429033420e+01
6.345686879165845795e+01, 1.040783374396648142e+01
6.345640201315011808e+01, 1.040723066418414433e+01
6.345686879165845795e+01, 1.040903988386029155e+01
6.345640201315011808e+01, 1.040843680407795446e+01
6.345686879165845795e+01, 1.041024602375410169e+01
6.345640201315011808e+01, 1.040964294397176459e+01
6.345686879165845795e+01, 1.041145216364791182e+01
6.345640201315011808e+01, 1.041084908386557473e+01
6.345686879165845795e+01, 1.041265830354172195e+01
6.345640201315011808e+01, 1.041205522375938486e+01
6.345686879165845795e+01, 1.041386444343553208e+01
6.345640201315011808e+01, 1.041326136365319499e+01
6.345686879165845795e+01, 1.041507058332934221e+01
6.345640201315011808e+01, 1.041446750354700512e+01
6.345640201315011808e+01, 1.041567364344081525e+01
6.345593523464177821e+01, 1.041507059316441364e+01
6.345593523464177821e+01, 1.041386449261161040e+01
6.345546845613343834e+01, 1.041446755272272107e+01
6.345593523464177821e+01, 1.041265839205880717e+01
6.345546845613343834e+01, 1.041326145216991783e+01
6.345593523464177821e+01, 1.041145229150600393e+01
6.345546845613343834e+01, 1.041205535161711460e+01
6.345593523464177821e+01, 1.041024619095320070e+01
6.345546845613343834e+01, 1.041084925106431136e+01
6.345593523464177821e+01, 1.040904009040039746e+01
6.345546845613343834e+01, 1.040964315051150813e+01
6.345593523464177821e+01, 1.040783398984759422e+01
6.345546845613343834e+01, 1.040843704995870489e+01
6.345593523464177821e+01, 1.040662788929479099e+01
6.345546845613343834e+01, 1.040723094940590165e+01
6.345593523464177821e+01, 1.040542178874198775e+01
6.345546845613343834e+01, 1.040602484885309842e+01
6.345593523464177821e+01, 1.040421568818918452e+01
6.345546845613343834e+01, 1.040481874830029518e+01
6.345593523464177821e+01, 1.040300958763638128e+01
6.345546845613343834e+01, 1.040361264774749195e+01
6.345593523464177821e+01, 1.040180348708357805e+01
6.345546845613343834e+01, 1.040240654719468871e+01
6.345593523464177821e+01, 1.040059738653077481e+01
6.345546845613343834e+01, 1.040120044664188548e+01
6.345500167762509847e+01, 1.040180351658734637e+01
6.345500167762509847e+01, 1.040300957780203106e+01
6.345500167762509847e+01, 1.040059745537266167e+01
6.345453489911675860e+01, 1.040120049581399186e+01
6.345453489911675860e+01, 1.040240653736070087e+01
6.345500167762509847e+01, 1.040421563901671576e+01
6.345453489911675860e+01, 1.040361259857538556e+01
6.345500167762509847e+01, 1.040542170023140045e+01
6.345453489911675860e+01, 1.040481865979007026e+01
6.345500167762509847e+01, 1.040662776144608515e+01
6.345453489911675860e+01, 1.040602472100475495e+01
6.345500167762509847e+01, 1.040783382266076984e+01
6.345453489911675860e+01, 1.040723078221943965e+01
6.345500167762509847e+01, 1.040903988387545454e+01
6.345453489911675860e+01, 1.040843684343412434e+01
6.345500167762509847e+01, 1.041024594509013923e+01
6.345453489911675860e+01, 1.040964290464880904e+01
6.345500167762509847e+01, 1.041145200630482393e+01
6.345453489911675860e+01, 1.041084896586349373e+01
6.345500167762509847e+01, 1.041265806751950862e+01
6.345453489911675860e+01, 1.041205502707817843e+01
6.345500167762509847e+01, 1.041386412873419332e+01
6.345453489911675860e+01, 1.041326108829286312e+01
6.345500167762509847e+01, 1.041507018994887801e+01
6.345453489911675860e+01, 1.041446714950754782e+01
6.345453489911675860e+01, 1.041567321072223251e+01
6.345406812060841872e+01, 1.041507019978250703e+01
6.345406812060841872e+01, 1.041386417790305430e+01
6.345360134210007885e+01, 1.041446719867604820e+01
6.345406812060841872e+01, 1.041265815602360156e+01
6.345360134210007885e+01, 1.041326117679659546e+01
6.345406812060841872e+01, 1.041145213414414883e+01
6.345360134210007885e+01, 1.041205515491714273e+01
6.345406812060841872e+01, 1.041024611226469609e+01
6.345360134210007885e+01, 1.041084913303769000e+01
6.345406812060841872e+01, 1.040904009038524336e+01
6.345360134210007885e+01, 1.040964311115823726e+01
6.345406812060841872e+01, 1.040783406850579063e+01
6.345360134210007885e+01, 1.040843708927878453e+01
6.345406812060841872e+01, 1.040662804662633789e+01
6.345360134210007885e+01, 1.040723106739933179e+01
6.345406812060841872e+01, 1.040542202474688516e+01
6.345360134210007885e+01, 1.040602504551987906e+01
6.345406812060841872e+01, 1.040421600286743242e+01
6.345360134210007885e+01, 1.040481902364042632e+01
6.345406812060841872e+01, 1.040300998098797969e+01
6.345360134210007885e+01, 1.040361300176097359e+01
6.345406812060841872e+01, 1.040180395910852695e+01
6.345360134210007885e+01, 1.040240697988152085e+01
6.345406812060841872e+01, 1.040059793722907422e+01
6.345360134210007885e+01, 1.040120095800206812e+01
6.345313456359173898e+01, 1.040180398860796807e+01
6.345313456359173898e+01, 1.040300997115507364e+01
6.345313456359173898e+01, 1.040059800606086249e+01
6.345266778508339911e+01, 1.040120100716696072e+01
6.345266778508339911e+01, 1.040240697004897541e+01
6.345313456359173898e+01, 1.040421595370217922e+01
6.345266778508339911e+01, 1.040361295259608099e+01
6.345313456359173898e+01, 1.040542193624928480e+01
6.345266778508339911e+01, 1.040481893514318656e+01
6.345313456359173898e+01, 1.040662791879639038e+01
6.345266778508339911e+01, 1.040602491769029214e+01
6.345313456359173898e+01, 1.040783390134349595e+01
6.345266778508339911e+01, 1.040723090023739772e+01
6.345313456359173898e+01, 1.040903988389060153e+01
6.345266778508339911e+01, 1.040843688278450330e+01
6.345313456359173898e+01, 1.041024586643770711e+01
6.345266778508339911e+01, 1.040964286533160887e+01
6.345313456359173898e+01, 1.041145184898481268e+01
6.345266778508339911e+01, 1.041084884787871445e+01
6.345313456359173898e+01, 1.041265783153191826e+01
6.345266778508339911e+01, 1.041205483042582003e+01
6.345313456359173898e+01, 1.041386381407902384e+01
6.345266778508339911e+01, 1.041326081297292561e+01
6.345313456359173898e+01, 1.041506979662612942e+01
6.345266778508339911e+01, 1.041446679552003118e+01
6.345266778508339911e+01, 1.041567277806713676e+01
6.345220100657505924e+01, 1.041506980645831426e+01
6.345220100657505924e+01, 1.041386386324067104e+01
6.345173422806671937e+01, 1.041446684468131600e+01
6.345220100657505924e+01, 1.041265792002302781e+01
6.345173422806671937e+01, 1.041326090146367278e+01
6.345220100657505924e+01, 1.041145197680538459e+01
6.345173422806671937e+01, 1.041205495824602956e+01
6.345220100657505924e+01, 1.041024603358774137e+01
6.345173422806671937e+01, 1.041084901502838633e+01
6.345220100657505924e+01, 1.040904009037009814e+01
6.345173422806671937e+01, 1.040964307181074311e+01
6.345220100657505924e+01, 1.040783414715245492e+01
6.345173422806671937e+01, 1.040843712859309989e+01
6.345220100657505924e+01, 1.040662820393481169e+01
6.345173422806671937e+01, 1.040723118537545666e+01
6.345220100657505924e+01, 1.040542226071716847e+01
6.345173422806671937e+01, 1.040602524215781344e+01
6.345220100657505924e+01, 1.040421631749952525e+01
6.345173422806671937e+01, 1.040481929894017021e+01
6.345220100657505924e+01, 1.040301037428188202e+01
6.345173422806671937e+01, 1.040361335572252699e+01
6.345220100657505924e+01, 1.040180443106423880e+01
6.345173422806671937e+01, 1.040240741250488377e+01
6.345220100657505924e+01, 1.040059848784659557e+01
6.345173422806671937e+01, 1.040120146928724054e+01
6.345126744955837950e+01, 1.040180446055934915e+01
6.345126744955837950e+01, 1.040301036445041838e+01
6.345126744955837950e+01, 1.040059855666828170e+01
6.345080067105003963e+01, 1.040120151844491758e+01
6.345080067105003963e+01, 1.040240740267378072e+01
6.345126744955837950e+01, 1.040421626834148583e+01
6.345080067105003963e+01, 1.040361330656484995e+01
6.345126744955837950e+01, 1.040542217223255328e+01
6.345080067105003963e+01, 1.040481921045591740e+01
6.345126744955837950e+01, 1.040662807612362073e+01
6.345080067105003963e+01, 1.040602511434698485e+01
6.345126744955837950e+01, 1.040783398001468818e+01
6.345080067105003963e+01, 1.040723101823805230e+01
6.345126744955837950e+01, 1.040903988390575563e+01
6.345080067105003963e+01, 1.040843692212911975e+01
6.345126744955837950e+01, 1.041024578779682308e+01
6.345080067105003963e+01, 1.040964282602018720e+01
6.345126744955837950e+01, 1.041145169168789053e+01
6.345080067105003963e+01, 1.041084872991125465e+01
6.345126744955837950e+01, 1.041265759557895798e+01
6.345080067105003963e+01, 1.041205463380232210e+01
6.345126744955837950e+01, 1.041386349947002543e+01
6.345080067105003963e+01, 1.041326053769338955e+01
6.345126744955837950e+01, 1.041506940336109288e+01
6.345080067105003963e+01, 1.041446644158445700e+01
6.345080067105003963e+01, 1.041567234547552445e+01
6.345033389254169975e+01, 1.041506941319183532e+01
6.345033389254169975e+01, 1.041386354862445884e+01
6.344986711403335988e+01, 1.041446649073852804e+01
6.345033389254169975e+01, 1.041265768405708236e+01
6.344986711403335988e+01, 1.041326062617115156e+01
6.345033389254169975e+01, 1.041145181948970588e+01
6.344986711403335988e+01, 1.041205476160377508e+01
6.345033389254169975e+01, 1.041024595492232940e+01
6.344986711403335988e+01, 1.041084889703639860e+01
6.345033389254169975e+01, 1.040904009035495292e+01
6.344986711403335988e+01, 1.040964303246902212e+01
6.345033389254169975e+01, 1.040783422578757644e+01
6.344986711403335988e+01, 1.040843716790164564e+01
6.345033389254169975e+01, 1.040662836122019996e+01
6.344986711403335988e+01, 1.040723130333426916e+01
6.345033389254169975e+01, 1.040542249665282348e+01
6.344986711403335988e+01, 1.040602543876689268e+01
6.345033389254169975e+01, 1.040421663208544700e+01
6.344986711403335988e+01, 1.040481957419951620e+01
6.345033389254169975e+01, 1.040301076751807052e+01
6.344986711403335988e+01, 1.040361370963213972e+01
6.345033389254169975e+01, 1.040180490295069404e+01
6.344986711403335988e+01, 1.040240784506476324e+01
6.345033389254169975e+01, 1.040059903838331756e+01
6.344986711403335988e+01, 1.040120198049738676e+01
6.344940033552502001e+01, 1.040180493244147719e+01
6.344940033552502001e+01, 1.040301075768804928e+01
6.344940033552502001e+01, 1.040059910719490688e+01
6.344940033552502001e+01, 1.040421658293461959e+01
6.344940033552502001e+01, 1.040542240818118991e+01
6.344940033552502001e+01, 1.040662823342776022e+01
6.344940033552502001e+01, 1.040783405867433054e+01
6.344940033552502001e+01, 1.040903988392090085e+01
6.344940033552502001e+01, 1.041024570916747116e+01
6.344940033552502001e+01, 1.041145153441404148e+01
6.344940033552502001e+01, 1.041265735966061179e+01
6.344940033552502001e+01, 1.041386318490718210e+01
6.344940033552502001e+01, 1.041506901015375242e+01
