mu_sinmod,mu_prior
24.53081766764323,28.016820070222092
17.739579942491318,23.229373380277035
19.401058620876736,26.141480544790795
21.163431803385418,26.52934365994047
22.890616522894966,27.5220855528617
24.54880608452691,28.012967153063876
18.141433715820312,23.40613158967309
19.696896023220486,26.149990456875166
21.378902859157986,26.547737287202033
23.033248901367188,27.52112365511993
24.618184407552082,27.99810709434273
18.593819512261284,23.605116664947346
20.026735093858505,26.159478444096806
21.587992350260418,26.5655861539552
23.138846503363716,27.520411516011087
24.641092936197918,27.993200344423613
19.250796847873264,23.894092768106873
20.52332051595052,26.173762974216743
21.950319078233505,26.596516075179856
23.385086059570312,27.518750902372116
24.785661485460068,27.962235382493247
19.55451117621528,24.027683652176307
20.747894287109375,26.18022295200818
22.109724256727432,26.610123654287257
23.490615844726562,27.518039220612906
24.844433254665798,27.949647128648802
19.921405368381077,24.189064643843505
21.025809393988716,26.188217320224386
22.291500515407986,26.62564093448614
23.579781426323784,27.517437897319407
24.840938991970486,27.95039556053034
20.189985487196182,24.307201498669727
21.240353054470486,26.1943887768235
22.45786370171441,26.639842482011836
23.696850246853298,27.516648397520655
24.902258978949654,27.93726150701682
20.694169786241318,24.528970509737
21.630252414279514,26.205604428554622
22.75570339626736,26.66526748541038
23.921300252278645,27.515134730317797
25.071543375651043,27.901002687750694
20.92602030436198,24.630951591290774
21.819079928927952,26.211036147248873
22.90243191189236,26.677792924687466
24.033984714084202,27.51437479817262
25.151719835069443,27.88382978931412
21.227155897352432,24.76340820047342
22.065171983506943,26.21811510931566
23.089452107747395,26.69375785213727
24.15258110894097,27.513574996573457
25.20331488715278,27.872778707791134
21.624348958333332,24.93811636275324
22.374303181966145,26.227007424150038
23.319649590386284,26.713408596767582
24.32220967610677,27.51243103937773
25.315689086914062,27.8487094144675
21.805721706814236,25.017894442200266
22.523106892903645,26.231287837944485
23.43774922688802,26.7234901396725
24.413681030273438,27.511814166196814
25.38479953342014,27.833906731892533
21.98040262858073,25.094729074587352
22.673416137695312,26.235611559179567
23.566455417209202,26.734477108119542
24.521852281358505,27.511084670669515
25.47213575575087,27.81520029253615
22.258626302083332,25.217107714789023
22.92595926920573,26.2428760897279
23.77080790201823,26.75192160163666
24.664664374457466,27.510121560951223
25.55590311686198,27.797258263228596
8.243169148763021,19.052310281719198
14.904698689778646,26.01214048362817
19.06241183810764,26.34999066994438
22.153878106011284,27.52705403916942
24.295325385199654,28.067259876099488
10.792996724446615,20.173869879910466
15.819015502929688,26.03844126789525
19.665101793077255,26.40143913176331
22.581034342447918,27.52417334248881
24.627214219835068,27.99617300982014
10.849021063910591,20.198512579776672
15.122438218858507,26.018403870999347
18.778064303927952,26.325717421095742
21.82791476779514,27.52925230159966
24.163233439127605,28.095552489550364
11.305554707845053,20.399322114952657
15.068045722113716,26.01683924339756
18.43096415201823,26.296087312338127
21.43973626030816,27.531870136580434
23.994698418511284,28.131650800863248
11.900037129720053,20.66080939062899
15.404610527886284,26.026520699782477
18.64533148871528,26.31438672092515
21.616527981228298,27.530677871830044
24.164671156141495,28.09524454668984
13.734506395128038,21.46771360322212
16.660646226671005,26.06265120014115
19.486255221896702,26.38617194353003
22.103927612304688,27.527390900039382
24.406558566623264,28.043434976107378
14.208623250325521,21.676257237576863
16.954937405056423,26.07111663431352
19.648935953776043,26.40005913934897
22.16411675347222,27.526984990809037
24.44671630859375,28.034833638142295
15.24844699435764,22.13363102695309
17.66390143500434,26.09151034220184
20.09487745496962,26.43812681263347
22.376907348632812,27.52554995344131
24.478040907118057,28.028124260440578
16.288592868381077,22.591146507472306
18.36217583550347,26.11159655750774
20.50604248046875,26.47322580165966
22.56054009331597,27.524311553546994
24.490705702039932,28.025411603402702
16.689865112304688,22.767648927068116
18.641172620985245,26.11962204075449
20.68209669325087,26.488254620988233
22.64392768012153,27.523749196441972
24.483250935872395,28.027008330711343
17.094953748914932,22.945830013836947
18.912044949001736,26.127413819884673
20.836139255099827,26.501404421804434
22.69922383626302,27.523376284987428
24.470442030164932,28.029751854663303
17.87311299641927,23.28810883350412
19.466859605577255,26.143373343302514
21.179521348741318,26.53071713954321
22.86539035373264,27.52225567549031
24.507339477539062,28.021848835236888
18.43259006076389,23.53419875639444
19.860483805338543,26.15469614193349
21.43616231282552,26.552625224675516
23.01517062717014,27.521245573097538
24.570068359375,28.00841301224567
18.745622422960068,23.671888243210613
20.106367323133682,26.161769105334518
21.612169053819443,26.567649991587977
23.126317342122395,27.520496011355227
24.60338677300347,28.00127658170907
19.054139879014755,23.80759181679634
20.352030436197918,26.1688357286823
21.798938327365452,26.583593499124063
23.24905734592014,27.519668265693667
24.65595160590278,27.9900177840113
19.782148573133682,24.127811562728326
20.90161641438802,26.18464484652929
22.176900227864582,26.615858112540128
23.477052476671005,27.5181306905389
24.759745279947918,27.96778634306634
20.040929158528645,24.241638023836174
21.100134955512154,26.190355332487794
22.317091200086807,26.627825476227315
23.564476860894096,27.517541109697152
24.797807481553818,27.95963384634608
20.292280409071182,24.35219663974093
21.302839491102432,26.19618623068833
22.47086418999566,26.64095226510918
23.661278618706596,27.51688828883532
24.843224419487846,27.949906047586957
20.539004855685764,24.460720123386615
21.501922607421875,26.20191295693707
22.626690334743923,26.654254320987775
23.787187364366318,27.5160391735123
24.93057420518663,27.931196703109247
21.11241997612847,24.712940798311315
21.973583645290798,26.215480524574186
22.994593302408855,26.68566025637612
24.04990471733941,27.514267435346984
25.088428073459202,27.897386174840356
21.327677408854168,24.807623294515317
22.15164523654514,26.220602556052196
23.139767116970486,26.69805297902563
24.16324191623264,27.513503101211622
25.172193739149307,27.879444508672965
21.53350830078125,24.89815946042967
22.318350897894966,26.225397928479126
23.26662360297309,26.708882047973557
24.255250718858505,27.51288260353489
25.238854302300346,27.865166563637455
21.727968004014755,24.98369392899643
22.470906575520832,26.229786269487676
23.38427225748698,26.71892509292544
24.338607788085938,27.5123204522372
25.290996975368923,27.853998187840947
22.207850138346355,25.194773461939292
22.88315158420139,26.24164470507864
23.713175455729168,26.747001823750892
24.58499315049913,27.510658855296523
25.457689073350693,27.81829460988819
22.377337985568577,25.269323883952783
23.029361300998264,26.245850501323353
23.842797173394096,26.758066945937184
24.697324964735245,27.50990130136943
25.550399780273438,27.7984370162065
13.006610446506077,21.14754344919018
18.109629313151043,26.104331929420127
21.566636827256943,26.563763145622627
24.023212009006077,27.514447448161345
25.95587158203125,27.711589503595036
12.796208699544271,21.05499676053106
17.309078640407986,26.08130368555997
20.806713528103298,26.49889250273329
23.33740743001302,27.519072442029472
25.30925835503472,27.85008680511605
12.705518086751303,21.015105856450408
16.70110405815972,26.063814990068877
20.046449449327255,26.433992769285457
22.724056667751736,27.52320881498667
24.782423231336807,27.96292898020976
12.742925855848524,21.031559926866
16.362301296657986,26.054069157758697
19.546681722005207,26.391330235049658
22.250957912868923,27.526399343174106
24.486497667100693,28.026312917294
14.617528279622396,21.85611699151871
17.38730706108941,26.08355396553547
20.01995340983073,26.43173094217991
22.441206190321182,27.525116328823387
24.584516737196182,28.005318331753458
14.887376573350695,21.974811662002605
17.476877848307293,26.086130514404925
20.02201165093316,26.431906643364076
22.386720445421005,27.52548377494985
24.574217054578995,28.007524408260167
15.209664238823784,22.11657215907978
17.63967556423611,26.090813472810844
20.081971910264755,26.437025134368344
22.407772488064236,27.525341802190965
24.53943379720052,28.01497459189994
16.41629876030816,22.647318842496958
18.45285373263889,26.114204952952345
20.57836405436198,26.479399512872945
22.650436401367188,27.523705302311235
24.62044440375434,27.99762302850183
16.919876098632812,22.868820877621122
18.77457512749566,26.123459431135977
20.745807223849827,26.49369325286513
22.685278998480904,27.52347032750509
24.541393703884548,28.014554801868375
17.201346503363716,22.992627615395573
18.97262912326389,26.129156554213026
20.868362426757812,26.50415514396773
22.726437038845486,27.523192762014656
24.51004876030816,28.02126853725208
17.498309665256077,23.123248951405053
19.16996086968316,26.13483290142328
20.97904290093316,26.51360335212643
22.76708475748698,27.52291863808019
24.480633205837673,28.027569019127203
18.223841349283855,23.44237916702172
19.67990451388889,26.149501687539555
21.302369859483505,26.541204068788197
22.938795301649307,27.52176064025082
24.538177490234375,28.015243678762733
18.72146267361111,23.661261407486258
20.053770277235245,26.160256124781863
21.558761596679688,26.56309087873593
23.097851223415798,27.52068798386241
24.62124294704861,27.997451989483782
18.982666015625,23.77615353513798
20.256161159939236,26.166078000598933
21.697796291775173,26.574959537145027
23.171266343858505,27.520192880020474
24.630930582682293,27.995377006576895
19.250174628363716,23.89381908047804
20.470550537109375,26.172245019160773
21.85662841796875,26.588518197800823
23.26603020562066,27.519553802515023
24.649776882595486,27.99134034049483
19.742073906792534,24.110184438797333
20.848946465386284,26.183129768882104
22.122438218858505,26.6112089781588
23.435685899522568,27.518409662379447
24.739278157552082,27.97217017114683
20.20300801595052,24.31292954956087
21.20303514268663,26.193315308269703
22.369193183051216,26.632273147636354
23.58059522840712,27.51743240912385
24.788072374131943,27.961718997177606
20.433717515733505,24.414408746171308
21.38793436686198,26.198634027707257
22.503618028428818,26.643748287495413
23.659037272135418,27.51690340424059
24.815719604492188,27.95579727049532
20.817908393012154,24.583397806474288
21.68515353732639,26.207183687048513
22.72092013888889,26.662298222235478
23.80354987250434,27.51592882648033
24.889266967773438,27.94004425010668
21.026840209960938,24.675297936075648
21.872095743815105,26.212561173902692
22.877939860026043,26.67570216743339
23.92612033420139,27.515102224192844
24.973039415147568,27.92210113137863
21.446270412868923,24.859787261679024
22.24434577094184,26.223269133677746
23.19397650824653,26.702680548764093
24.180501302083332,27.513386705730795
25.17010498046875,27.879891897357126
21.648727416992188,24.948839399306262
22.40814208984375,26.22798081740183
23.31925286187066,26.71337473014724
24.27188449435764,27.512770427104396
25.232520209418404,27.86652325529656
21.967415703667534,25.089016684296226
22.663862440321182,26.235336742256184
23.507726033528645,26.729463690475818
24.40368143717448,27.511881602399754
25.30801561143663,27.85035298685752
22.15151807996962,25.16999540974438
22.82343207465278,26.23992684326687
23.64218987358941,26.740942159105252
24.50922309027778,27.51116984060436
25.390357123480904,27.832716358429327
22.497494167751736,25.322175426031432
23.122828165690105,26.24853912282634
23.89827643500434,26.762802917806567
24.72003173828125,27.50974816927957
25.551435682508682,27.79821513756525
17.623455471462673,23.178295214714353
20.903562757703995,26.184700834076416
23.61148240831163,26.738320824799157
25.721864488389755,27.502991914701997
27.389385647243923,27.404546867541068
14.68190171983507,21.884432102088397
18.467787000868057,26.11463451594457
21.476126776801216,26.556036780122913
23.83594428168403,27.51571036199583
25.831247965494793,27.738282484615947
14.451885647243923,21.783257914306816
17.944412231445312,26.099579376737424
20.88961622450087,26.5059694685515
23.253414577907986,27.51963888097994
25.28537326388889,27.855202723770617
15.905670166015625,22.422715262827
18.629038492838543,26.119272996438486
21.132870144314236,26.526734772340998
23.31293402777778,27.51923748807719
25.308873494466145,27.850169237933667
15.860107421875,22.402674169265154
18.398318820529514,26.112636228700772
20.822635226779514,26.5002516541505
23.029022216796875,27.521152159435616
24.97979736328125,27.920653654678098
16.0107421875,22.468931930699362
18.28012932671441,26.109236448302166
20.553824530707466,26.477304703202762
22.71185811360677,27.52329108075136
24.70368109809028,27.979794662066144
17.15570746527778,22.972552963405125
19.04934522840712,26.13136333166933
21.038809882269966,26.51870534400797
22.975935194227432,27.521510172725964
24.80165778266059,27.958809155029744
17.27187262641059,23.023649026796395
19.077319675021702,26.132168030735144
21.01064724392361,26.516301248151162
22.897491455078125,27.52203918904296
24.74615478515625,27.9706972746347
17.422303941514755,23.089817299087663
19.146170722113716,26.134148565829857
21.011817084418404,26.516401111262425
22.866736518012154,27.522246597100157
24.67169698079427,27.986645301292324
17.787667168511284,23.25052488495422
19.377363416883682,26.14079894029723
21.11832512749566,26.525493140990953
22.86880323621962,27.522232659370182
24.58620876736111,28.004955917868077
18.542443169487846,23.582518419125932
19.92015923394097,26.156412735734612
21.473546346028645,26.555816502361544
23.06275092230903,27.520924696597145
24.644304063585068,27.99251255694975
18.703565809461807,23.6533893458788
20.04041035970052,26.159871820015887
21.553524441189236,26.562643810401593
23.089548746744793,27.52074397489086
24.63257344563802,27.99502512375632
18.88287353515625,23.732259110524957
20.17810567220052,26.163832695126747
21.658004760742188,26.571562744070597
23.170006646050346,27.52020137528985
24.670613606770832,27.986877347858215
19.291495429144966,23.911994325409548
20.482906765407986,26.172600452299662
21.857959323459202,26.588631810181028
23.275984022352432,27.519486675023085
24.694625854492188,27.981734193691217
19.83144802517361,24.14949627354887
20.901280721028645,26.184635190140504
22.157519870334202,26.61420371366353
23.463060167100693,27.518225053201306
24.778394911024307,27.963791801243495
20.017491658528645,24.231328874569265
21.054868910047745,26.189053231860026
22.271865844726562,26.623964826237525
23.53582763671875,27.517734317048337
24.818801879882812,27.955137081674053
20.208370632595486,24.31528833422025
21.202102661132812,26.19328848496751
22.375968085394966,26.632851485306805
23.60036892361111,27.517299057405488
24.83872307671441,27.950870184726924
20.822033352322048,24.585212198847433
21.66272650824653,26.20653856224593
22.685528225368923,26.65927700129689
23.76715766059028,27.516174251725516
24.864308675130207,27.945390036486145
21.002860175238716,24.664750149094225
21.82071261935764,26.21108311241253
22.813707139756943,26.670218958979287
23.859983656141495,27.51554824298574
24.913525051540798,27.93484844061566
21.191446940104168,24.747701364401394
21.990492078993057,26.21596690419742
22.954674614800346,26.682252608615688
23.963704427083332,27.51484876102791
24.978129069010418,27.921010984601157
21.386466132269966,24.833481928111244
22.173746744791668,26.22123831708383
23.114259507921005,26.695875529012646
24.094982571072048,27.513963435047938
25.073633829752605,27.90055493592637
21.923472086588543,25.069687775163626
22.621748182508682,26.234125304389828
23.467912462022568,26.726065015922483
24.360856797960068,27.512170407257347
25.25961134168837,27.860720638588628
22.10422092013889,25.149191421238957
22.778486463758682,26.23863396010113
23.59634568956163,26.737028682976895
24.464002821180557,27.51147480133763
25.341327243381077,27.843218008881585
22.283299763997395,25.227960510599303
22.934063381618923,26.243109208608786
23.732494778103298,26.748651012378208
24.579930623372395,27.5106929964464
25.437047322591145,27.822715841405753
22.593746609157986,25.364512739557263
23.194054497612846,26.250587984187185
23.939239501953125,26.766299718721406
24.730572170681423,27.509677085713328
25.53140428331163,27.802505638623153
20.384989420572918,24.39297535069386
22.462731255425346,26.229551102281896
24.48702663845486,26.81306141658085
26.166861640082466,27.499990900767482
27.577502780490452,27.364254287314196
18.12079535590278,23.39705366186449
20.790713840060764,26.181454678044922
23.194312201605904,26.70270920513515
25.22012498643663,27.50637559307192
26.943367852105034,27.500078877215564
17.776609632703995,23.24566115003533
20.051966349283855,26.160204233884528
22.247672186957466,26.62189954131328
24.232254028320312,27.513037690794416
26.12478807237413,27.675409485744865
17.321424696180557,23.04544485330276
19.572389390733505,26.146408960796606
21.75739034016927,26.580046766653595
23.778650919596355,27.516096742396975
25.687352498372395,27.76910327990052
17.147618611653645,22.968995024230324
19.296674940321182,26.13847789557358
21.439253065321182,26.55288906591006
23.43016899956597,27.518446867771846
25.355509440104168,27.840180341395396
18.188758002387154,23.426947510064245
19.942581176757812,26.157057714228273
21.79886711968316,26.5835874204999
23.598336113823784,27.517312766460645
25.425859239366318,27.825112203359293
18.084186130099827,23.380950836334947
19.742663913302952,26.151306993316478
21.541046142578125,26.56157860388145
23.304446750217014,27.519294725383382
25.038043551974827,27.90817797428502
18.109361436631943,23.392024372031152
19.70809088812934,26.150312482810413
21.46115960015191,26.554759111215326
23.206344604492188,27.519956315924368
24.87716335720486,27.94263670774971
18.178846571180557,23.422587897317257
19.716272989908855,26.150547845094753
21.42412821451823,26.551597937191822
23.12396918402778,27.520511847086162
24.795874701605904,27.960047826134993
18.954554239908855,23.763788372811977
20.29065619574653,26.167070267701543
21.81469048394097,26.584938177626597
23.357035319010418,27.518940073612814
24.886277940538193,27.940684466218833
19.10330030653212,23.829215376702543
20.358691745334202,26.169027344599243
21.80307176378038,26.58394634878386
23.283238728841145,27.519437750046418
24.769205729166668,27.965760020941662
19.213765462239582,23.87780425260572
20.439715915256077,26.171358045711685
21.846398247612846,26.58764490212928
23.29663764105903,27.519347389193275
24.744762844509548,27.97099541271075
19.344523111979168,23.935318924774506
20.542149861653645,26.174304609842494
21.92971632215712,26.594757326588443
23.350177341037327,27.518986323094147
24.774146185980904,27.964701830498772
19.923270331488716,24.18988496098714
20.990759955512154,26.18720910544938
22.256478203667534,26.622651264501542
23.567320081922745,27.517521935313916
24.882415771484375,27.94151169951633
20.18567572699653,24.305305820325074
21.18111334906684,26.192684716819947
22.37362840440538,26.632651759084276
23.62136671278212,27.517157450526305
24.879935370551216,27.94204297357877
20.336412217881943,24.37160832633075
21.301255967881943,26.196140679844238
22.461810641818577,26.64017941146549
23.680723402235245,27.516757155262667
24.914623684353298,27.934613125788275
20.80266825358073,24.576694323925075
21.658660888671875,26.206421612648366
22.71383497450087,26.661693399131174
23.837777031792534,27.51569800212208
24.983356051974827,27.919891423470265
20.934390597873264,24.634633323779973
21.746446397569443,26.208946807086534
22.752668592664932,26.66500842023768
23.828569200303818,27.515760098768087
24.932973225911457,27.930682859774763
21.22263420952691,24.761419304271534
21.98555670844184,26.215824935774354
22.926956176757812,26.679886431795328
23.92962137858073,27.5150786135182
24.948343912760418,27.927390631032406
21.385391235351562,24.83300912713937
22.131856282552082,26.220033316810003
23.04675801595052,26.690113282763594
24.013097127278645,27.514515661858656
24.993043687608505,27.917816440563378
21.760528564453125,24.99801592058143
22.45038350423177,26.22919591299121
23.297108968098957,26.711484422761423
24.196606106228298,27.513278096627413
25.110565185546875,27.89264465369664
21.921980116102432,25.069031521448718
22.601660834418404,26.233547481690934
23.43282741970486,26.72306999095946
24.311879475911457,27.512500705160118
25.204996744791668,27.872418472746748
22.258992513020832,25.21726879524632
22.908988104926216,26.24238790562797
23.700946384006077,26.745957892415323
24.539818657769096,27.510963507318795
25.390233357747395,27.832742867661423
22.42824978298611,25.291717796231147
23.058793809678818,26.24669714227987
23.83101569281684,26.757061223096358
24.650800916883682,27.510215054649333
25.480116102430557,27.81349099177614
22.74457465277778,25.430855515677266
23.31014675564236,26.253927436540675
24.020640055338543,26.773248454515585
24.779237535264755,27.509348891618856
25.550940619574654,27.798321174493637
22.242591010199654,25.21005447883948
23.599985758463543,26.262264801637482
25.077872382269966,26.863498800580526
26.42194281684028,27.4982706601705
27.578625149197048,27.364013888524493
22.03908962673611,25.12054296361181
23.314966837565105,26.254066088628196
24.721269395616318,26.833057484955326
26.04570855034722,27.5008079444477
27.22531467013889,27.439689030797627
20.687082926432293,24.525853304591188
22.244952731662327,26.22328659320899
23.90399169921875,26.76329079976029
25.44313727484809,27.504871621681215
26.860721164279514,27.517780870873583
18.783733791775173,23.68865179691221
20.59158664279514,26.17572668378553
22.47970750596788,26.641707172338677
24.28740946451823,27.512665728340355
26.08874003092448,27.683130571948258
18.384321424696182,23.51296745723146
20.17928229437934,26.163866541257153
22.058978610568577,26.605791766195622
23.890382554796005,27.515343236014104
25.712721082899307,27.763669613600953
19.296156141493057,23.914044372525776
20.775707668728298,26.18102301795816
22.41208224826389,26.63593436086191
24.069815741644966,27.514133157495625
25.759179009331596,27.75371884678008
19.077112833658855,23.8176966325202
20.548231336805557,26.17447954654244
22.180043538411457,26.61612644037822
23.807966444227432,27.515899041585676
25.522540622287327,27.8044041354095
18.920779758029514,23.748932429340755
20.327411227756077,26.16812754473474
21.917221069335938,26.59369067277683
23.51211886935764,27.517894206478978
25.11218939887153,27.892296765417885
19.638531155056423,24.064640430982752
20.857640584309895,26.18337985959783
22.276935153537327,26.624397566386335
23.72947014702691,27.516428412348635
25.217803955078125,27.869675311934948
19.61623975965712,24.05483540388775
20.81322733561198,26.18210229009916
22.207958645290798,26.6185094057796
23.65146043565538,27.516954501628
25.087300618489582,27.897627663050557
19.626656426323784,24.059417248006376
20.79425726996528,26.181556606593258
22.16168721516927,26.614559457906264
23.573862711588543,27.517477812508364
25.004167344835068,27.915433877936135
19.72623019748264,24.103215471790733
20.842510647243923,26.182944639327328
22.153934054904514,26.613897611518137
23.514539930555557,27.51787787909719
24.894007364908855,27.939028910203348
20.289093017578125,24.350794643168175
21.29074435763889,26.195838308074055
22.490642971462673,26.64264067533527
23.747887505425346,27.516304207622873
25.030049641927082,27.909890180166357
20.363683064778645,24.38360360019926
21.34344991048177,26.19735440988369
22.524595472547745,26.64553902122826
23.766649034288193,27.51617768184774
25.004443698459202,27.915374686089123
20.453881157769096,24.423277865979713
21.40515814887153,26.199129478483595
22.559295654296875,26.64850119267497
23.766565958658855,27.516178242101038
24.983052571614582,27.919956425559928
21.034912109375,24.678848417821868
21.869659423828125,26.212491091929504
22.9110107421875,26.678525254170065
24.01682366265191,27.514490530496488
25.127059936523438,27.889111663024416
21.133363511827255,24.72215295983433
21.92836676703559,26.214179838265988
22.927135891384548,26.679901773084886
23.992233276367188,27.51465636547232
25.080323961046005,27.899121984832465
21.23885769314236,24.7685553176783
21.991322835286457,26.215990801321194
22.944759792751736,26.681406232565443
23.973202175564236,27.514784709212233
25.025509304470486,27.91086266953014
21.35076226128472,24.81777732926779
22.074027167426216,26.21836983314722
22.991073608398438,26.68535979866745
23.979949951171875,27.514739202924048
25.003495958116318,27.915577681441757
21.85809834798177,25.040932676307808
22.496015760633682,26.230508547861294
23.311687893337673,26.7127289486944
24.19405958387587,27.51329527010602
25.104390462239582,27.89396721018017
21.986440022786457,25.097384664904155
22.62558831108941,26.23423576762523
23.43169657389323,26.722973456618572
24.295935736762154,27.512608228058124
25.18112521701389,27.877531486279988
22.127382066514755,25.159379014420036
22.765209621853298,26.238252045047528
23.557910495334202,26.733747673219877
24.405622694227432,27.511868510766597
25.272484673394096,27.857963315310368
22.276599460177952,25.225013334825086
22.90814887152778,26.242363764655998
23.68798149956597,26.744851148630058
24.51770528157552,27.51111263759939
25.367552015516495,27.837600956798333
22.766645643446182,25.440563596200754
23.32696024576823,26.25441108506405
24.033421834309895,26.774339567553
24.789364284939236,27.50928059788536
25.56382073296441,27.795562398654713
22.90976799858941,25.50351697103183
23.436106363932293,26.257550728201018
24.111097547743057,26.780970333411748
