,lat,lon,depth,mean_sinmod,mean_prior,mean_posterior,excursion_prob,prediction_error
<<<<<<< HEAD
2425,63.453702350232504,10.409832819307951,0.5,25.884287516276043,26.811880307785813,26.86108825686279,0.6136563210165015,1.9856385491882949
2426,63.453702350232504,10.409832819307951,1.0,26.06423611111111,26.333150205879043,26.350097429721867,0.6622186076580199,1.9854916853857976
2427,63.453702350232504,10.409832819307951,1.5,26.38318549262153,26.974926494315792,26.966228383700024,0.6033291823193444,1.9864761967959297
2428,63.453702350232504,10.409832819307951,2.0,26.803259955512154,27.495699097538537,27.471128103137296,0.553208820410006,1.9883442999286016
2429,63.453702350232504,10.409832819307951,2.5,27.297997368706596,27.424121211893503,27.39395728623736,0.5607747360505448,1.9906731643304354
2430,63.45402650197441,10.410251467658727,0.5,25.817757500542534,26.78261661230094,26.778927900228815,0.6214789495869906,1.9867051273828304
2431,63.45402650197441,10.410251467658727,1.0,25.979344685872395,26.33070826121696,26.295647797152213,0.6670817674670795,1.9865685044482502
2432,63.45402650197441,10.410251467658727,1.5,26.30401611328125,26.968168222078745,26.9114920968419,0.6085600613633899,1.987473686755703
2433,63.45402650197441,10.410251467658727,2.0,26.738462660047745,27.49613608367624,27.429863871531275,0.5572840675472408,1.9891936424760177
2434,63.45402650197441,10.410251467658727,2.5,27.260740492078995,27.43210121703505,27.367576679678468,0.5633561507162521,1.9913408930236827
2435,63.45435065371631,10.410670125491244,0.5,25.699122111002605,26.730434001565783,26.681476073876663,0.6306191021910128,1.9883842802863987
2436,63.45435065371631,10.410670125491244,1.0,25.86740451388889,26.327488245712694,26.24804167810661,0.6711804581933487,1.9882647209432764
2437,63.45435065371631,10.410670125491244,1.5,26.21683586968316,26.96072610462327,26.863151589607593,0.6130784130578207,1.9890446216581081
2438,63.45435065371631,10.410670125491244,2.0,26.659345838758682,27.496669639188315,27.394807609659765,0.5606987543856569,1.9905305638649324
2439,63.45435065371631,10.410670125491244,2.5,27.202138264973957,27.444653156862927,27.35066713456982,0.5649673085698403,1.9923913528058512
2440,63.45467480545822,10.411088792805867,0.5,25.45300801595052,26.622178985348924,26.539768910629654,0.6437805199614983,1.9904141674286198
2441,63.45467480545822,10.411088792805867,1.0,25.643780178493923,26.32105557891985,26.209150907252862,0.6743942750296369,1.9903154502746712
2442,63.45467480545822,10.411088792805867,1.5,26.027828640407986,26.94459155461346,26.8172736390374,0.6172923658338316,1.99094517871008
2443,63.45467480545822,10.411088792805867,2.0,26.510733710394966,27.49767186373371,27.369894991602372,0.5630750044270598,1.9921502013574621
2444,63.45467480545822,10.411088792805867,2.5,27.089704725477432,27.46873516009236,27.35308638207419,0.5646453508472319,1.99366652365353
2445,63.45499895720012,10.411507469602958,0.5,25.426011827256943,26.610304521823387,26.508525300636826,0.6464212885489994,1.9925119756460987
2446,63.45499895720012,10.411507469602958,1.0,25.630294799804688,26.32066766520049,26.19061293831459,0.6757289047695427,1.9924348773862826
2447,63.45499895720012,10.411507469602958,1.5,26.02297804090712,26.944177484524584,26.800580753992772,0.6186706902621242,1.992912446382712
2448,63.45499895720012,10.411507469602958,2.0,26.507700602213543,27.49769231869591,27.355763067971843,0.5643696382265846,1.9938316986606108
2449,63.45499895720012,10.411507469602958,2.5,27.079876369900173,27.470840283633002,27.343102099150595,0.5655474314987986,1.9949959784387377
2450,63.455323108942025,10.41192615588288,0.5,25.335325453016495,26.570415482099875,26.463271831768626,0.650372304308108,1.9944431736553256
2451,63.455323108942025,10.41192615588288,1.0,25.551961263020832,26.318414361507287,26.18450670835644,0.6759603622627085,1.9943860445238317
2452,63.455323108942025,10.41192615588288,1.5,25.950515747070312,26.937991760792116,26.791659274997084,0.6193157413614779,1.9947277405505581
2453,63.455323108942025,10.41192615588288,2.0,26.45987277560764,27.498014864522457,27.35387825598014,0.5644563911467699,1.9953901750465115
2454,63.455323108942025,10.41192615588288,2.5,27.034503512912327,27.480558640747816,27.350586236067887,0.5647275170876586,1.9962357872514858
2455,63.455647260683925,10.412344851645992,0.5,25.26083204481337,26.537649032411686,26.43693441079699,0.6525850663104585,1.9960638532071275
2456,63.455647260683925,10.412344851645992,1.0,25.482559204101562,26.31641797627946,26.190759754591245,0.6751266243532957,1.9960235321494233
2457,63.455647260683925,10.412344851645992,1.5,25.892654418945312,26.933052444471535,26.79554887390824,0.6187667525697089,1.9962556230205502
2458,63.455647260683925,10.412344851645992,2.0,26.398008558485245,27.49843207028866,27.362427661028057,0.5635275266682744,1.9967091745000864
2459,63.455647260683925,10.412344851645992,2.5,26.980724758572048,27.492077446804238,27.368566231040937,0.5628845169546333,1.9972932109311363
2460,63.455971412425825,10.41276355689266,0.5,25.142900254991318,26.485775904962537,26.399701223427027,0.6558441527172817,1.9973244202938523
2461,63.455971412425825,10.41276355689266,1.0,25.382037692599827,26.313526424302967,26.204612781186967,0.6736672821100675,1.997297189511099
2462,63.455971412425825,10.41276355689266,1.5,25.806087917751736,26.92566271896718,26.805220668574755,0.617704919444674,1.9974479013213906
2463,63.455971412425825,10.41276355689266,2.0,26.318966335720486,27.498965122716143,27.378612228569175,0.5618644080807962,1.9977448926507277
2464,63.455971412425825,10.41276355689266,2.5,26.884924994574654,27.512596681867862,27.402056253619087,0.5595252814719252,1.9981308282328307
2465,63.45629556416773,10.413182271623246,0.5,25.180102878146702,26.502139740492325,26.43495000179606,0.6524523999375511,1.998245323962612
2466,63.45629556416773,10.413182271623246,1.0,25.420389811197918,26.31462964233738,26.226931826812717,0.6714981261599056,1.9982276419587324
2467,63.45629556416773,10.413182271623246,1.5,25.838036431206596,26.928389995008704,26.829472294521025,0.6152861684118818,1.998321868469224
2468,63.45629556416773,10.413182271623246,2.0,26.34169684516059,27.498811830553915,27.398363966341794,0.5598675848303316,1.998509099372519
2469,63.45629556416773,10.413182271623246,2.5,26.898900349934895,27.50960331748189,27.415921843398966,0.5581188622376211,1.9987546252879804
2470,63.45661971590963,10.41360099583811,0.5,25.146664089626736,26.48743145410696,26.43987505394908,0.6519042904260486,1.9988842586901567
2471,63.45661971590963,10.41360099583811,1.0,25.39197455512153,26.313812263165072,26.248220088232877,0.6694659183810296,1.9988731683166139
2472,63.45661971590963,10.41360099583811,1.5,25.808207194010418,26.925843630400628,26.84950586169657,0.6133003996466606,1.9989302562612645
2473,63.45661971590963,10.41360099583811,2.0,26.318591647677952,27.49896764957285,27.419658235115044,0.5577330529191772,1.9990445929040832
2474,63.45661971590963,10.41360099583811,2.5,26.86269293891059,27.517358538860858,27.441922459211582,0.5555244829493399,1.999195845957029
2475,63.45694386765154,10.414019729537618,0.5,25.130321926540798,26.48024323870015,26.4505414455097,0.6508559507172635,1.9993091551706594
2476,63.45694386765154,10.414019729537618,1.0,25.378260294596355,26.313417765544262,26.26819237271436,0.6675849059016492,1.9993024084348483
2477,63.45694386765154,10.414019729537618,1.5,25.79574415418837,26.924779726442807,26.869522409868942,0.6113376516479778,1.9993361099914178
2478,63.45694386765154,10.414019729537618,2.0,26.303814358181423,27.499067306057224,27.439799098608905,0.5557228300879864,1.999404099733259
2479,63.45694386765154,10.414019729537618,2.5,26.84842088487413,27.520415452775833,27.462609314929963,0.5534630156734999,1.9994947804957637
2480,63.45726801939344,10.414438472722129,0.5,25.142110188802082,26.48542838879078,26.470367835646776,0.6489799256905824,1.9995820062024807
2481,63.45726801939344,10.414438472722129,1.0,25.385965983072918,26.313639423559664,26.28550341955177,0.6659674580511068,1.999578011344611
2482,63.45726801939344,10.414438472722129,1.5,25.79519992404514,26.924733268386696,26.887505136364513,0.6095842839090784,1.999597482312637
2483,63.45726801939344,10.414438472722129,2.0,26.289567735460068,27.49916338378074,27.457359253235516,0.5539745086054988,1.9996370169314905
2484,63.45726801939344,10.414438472722129,2.5,26.815653483072918,27.52743386275857,27.485304069414468,0.5512079670244066,1.9996901424135
2485,63.457592171135346,10.414857225392007,0.5,25.23586188422309,26.52666573160128,26.522542178012667,0.6441060698278004,1.9997521904146693
2486,63.457592171135346,10.414857225392007,1.0,25.473281860351562,26.316151108807453,26.30124475162042,0.664506958450999,1.9997498813503167
2487,63.457592171135346,10.414857225392007,1.5,25.889963785807293,26.932822759315627,26.909922085049928,0.607413740774049,1.9997609264395493
2488,63.457592171135346,10.414857225392007,2.0,26.354127671983505,27.498727998366743,27.47112222627992,0.5526059622784387,1.9997834775711514
2489,63.457592171135346,10.414857225392007,2.5,26.855843438042534,27.51882562513034,27.489727804959294,0.5507639822781375,1.9998139867016052
2490,63.457916322877246,10.415275987547616,0.5,25.274195353190105,26.543526977617255,26.546811794766366,0.6418280758390924,1.9998557488738127
2491,63.457916322877246,10.415275987547616,1.0,25.509691026475693,26.31719843683402,26.311769348999473,0.6635309574304095,1.999854442890222
2492,63.457916322877246,10.415275987547616,1.5,25.91811794704861,26.935226131526704,26.922969518857606,0.6061487204091303,1.9998606085846509
2493,63.457916322877246,10.415275987547616,2.0,26.367289225260418,27.498639238237303,27.481886471061983,0.5515367111364011,1.99987325611164
2494,63.457916322877246,10.415275987547616,2.5,26.85049608018663,27.519970969213,27.501091207854028,0.5496356459698479,1.9998904706311351
2495,63.45824047461915,10.415694759189316,0.5,25.319198608398438,26.563321976036015,26.57103937658913,0.639555027974386,1.9999174274598426
2496,63.45824047461915,10.415694759189316,1.0,25.55798848470052,26.31858773757874,26.319395987075332,0.6628252103156945,1.9999167032498868
2497,63.45824047461915,10.415694759189316,1.5,25.95614454481337,26.938472261559355,26.933604567259923,0.6051191847806269,1.9999200954355325
2498,63.45824047461915,10.415694759189316,2.0,26.386627197265625,27.498508824990314,27.489576106243014,0.5507732804099289,1.9999270805245006
2499,63.45824047461915,10.415694759189316,2.5,26.856272379557293,27.518733750668414,27.50744316388971,0.549004657644028,1.9999366394070408
2500,63.45064798190892,10.404921544357098,0.5,27.166197035047745,27.375737228348648,27.49519666978592,0.5502548172335361,1.999173770743851
2501,63.45064798190892,10.404921544357098,1.0,27.25649685329861,26.36744618744622,26.475997754550367,0.6485157950801016,1.9991712748421555
2502,63.45064798190892,10.404921544357098,1.5,27.454815334743923,27.066405880295008,27.161581164691572,0.5830761017025945,1.9992155926335728
2503,63.45064798190892,10.404921544357098,2.0,27.744347466362846,27.48935250245828,27.570318891671544,0.542802096309091,1.9992990716627985
2504,63.45064798190892,10.404921544357098,2.5,28.10366651746962,27.251555915726108,27.31888991115825,0.5676437122764787,1.9994079610704127
2505,63.45097213365082,10.405340092433656,0.5,27.098154703776043,27.345808330234576,27.482309464382233,0.5515520295453273,1.9987580365954891
2506,63.45097213365082,10.405340092433656,1.0,27.19887966579861,26.365788799988486,26.489171221840863,0.6473510115455301,1.9987532920775573
2507,63.45097213365082,10.405340092433656,1.5,27.407852172851562,27.062396882929793,27.16973795606939,0.5823114246869219,1.9988220820666458
2508,63.45097213365082,10.405340092433656,2.0,27.700919257269966,27.48964537772758,27.58005979851532,0.5418498527233102,1.998951948973661
2509,63.45097213365082,10.405340092433656,2.5,28.058685302734375,27.261190387462644,27.335532619931836,0.5660250218981049,1.999120547220235
2510,63.45129628539273,10.405758649988266,0.5,26.96628146701389,27.287802959265328,27.438766513989634,0.5558918930601167,1.9981969931628971
2511,63.45129628539273,10.405758649988266,1.0,27.078604804144966,26.362329032932244,26.497931457047756,0.6466152694186309,1.9981884632169749
2512,63.45129628539273,10.405758649988266,1.5,27.297559950086807,27.0529818177457,27.169929342066517,0.5823358221671775,1.9982912609621393
2513,63.45129628539273,10.405758649988266,2.0,27.595682779947918,27.49035508144964,27.58779810308259,0.5411005314391539,1.9984858880212142
2514,63.45129628539273,10.405758649988266,2.5,27.95212131076389,27.28401519943838,27.36316550253008,0.5633270008336946,1.9987374393239412
2515,63.45162043713463,10.40617721702129,0.5,26.888198852539062,27.25345777194707,27.414236198594878,0.5583590470625254,1.9974838905515864
2516,63.45162043713463,10.40617721702129,1.0,26.989310370551216,26.359760433514165,26.50308325949687,0.6462359311367202,1.997469594951571
2517,63.45162043713463,10.40617721702129,1.5,27.20154317220052,27.044785371977312,27.167158218510274,0.5826617233007783,1.9976168021868013
2518,63.45162043713463,10.40617721702129,2.0,27.507632785373264,27.490948881341723,27.591688253824028,0.5407379492959353,1.9978963454868635
2519,63.45162043713463,10.40617721702129,2.5,27.877054850260418,27.300093593415497,27.38084608156246,0.5616125038882274,1.9982561445088791
2520,63.451944588876536,10.406595793533088,0.5,26.80285135904948,27.21591707648293,27.379886427264395,0.5618063955313398,1.9966395597349456
2521,63.451944588876536,10.406595793533088,1.0,26.904674953884548,26.357325853067774,26.50207624304043,0.6464489497356388,1.9966173707507118
2522,63.451944588876536,10.406595793533088,1.5,27.11502922905816,27.03740013307651,27.159498320863747,0.5834765916150148,1.9968184507629005
2523,63.451944588876536,10.406595793533088,2.0,27.42989773220486,27.491473118355085,27.590572952130216,0.5408771703681639,1.9972013520665444
2524,63.451944588876536,10.406595793533088,2.5,27.812150743272568,27.31399532523933,27.392248938378653,0.5605204998296153,1.9976922988933958
2525,63.452268740618436,10.407014379524023,0.5,26.709855821397568,27.175012334987027,27.334072899155828,0.5663922560163791,1.9957210396442304
2526,63.452268740618436,10.407014379524023,1.0,26.812264336480034,26.354667615050726,26.49322050758648,0.6474050342717799,1.9956892312508971
2527,63.452268740618436,10.407014379524023,1.5,27.025836520724827,27.02978622212383,27.1447978582283,0.5849873155027767,1.995950155382752
2528,63.452268740618436,10.407014379524023,2.0,27.35220167371962,27.491997092392413,27.583662626331265,0.5415958697609757,1.9964481585660798
2529,63.452268740618436,10.407014379524023,2.5,27.744732326931423,27.328435593928912,27.399475048385604,0.5598424959492397,1.997084539396848
2530,63.45259289236034,10.407432974994457,0.5,26.62481180826823,27.137605127494442,27.28303960543066,0.5714912458152089,1.9948207879177942
2531,63.45259289236034,10.407432974994457,1.0,26.72469245062934,26.352148565587243,26.47632610013863,0.6491086726289866,1.994778697529622
2532,63.45259289236034,10.407432974994457,1.5,26.942074245876736,27.022635878628215,27.123306279960364,0.5871623531913295,1.9950992939825356
2533,63.45259289236034,10.407432974994457,2.0,27.274520874023438,27.492520963526072,27.57064367552733,0.5429231488009706,1.9957122605913509
2534,63.45259289236034,10.407432974994457,2.5,27.694659762912327,27.339160575583087,27.398079678917092,0.5600157505424811,1.9964933726578418
2535,63.45291704410224,10.407851579944754,0.5,26.413867526584202,27.04481980112081,27.168348629035762,0.5828363325702317,1.9940528020466095
2536,63.45291704410224,10.407851579944754,1.0,26.53331841362847,26.346643594893187,26.44867389776713,0.6517940279627582,1.994001319597997
2537,63.45291704410224,10.407851579944754,1.5,26.787105984157986,27.00940705569788,27.088857773456688,0.59059376099423,1.9943735272140508
2538,63.45291704410224,10.407851579944754,2.0,27.138929578993057,27.49343537694251,27.55225402611063,0.5447819876739876,1.995086035249677
2539,63.45291704410224,10.407851579944754,2.5,27.578813340928818,27.3639735799661,27.40618165990434,0.5592434516599805,1.9959920829272317
2540,63.45324119584415,10.408270194375275,0.5,26.297915988498264,26.99381770132963,27.088653770523006,0.5906892192066865,1.9935281883716687
2541,63.45324119584415,10.408270194375275,1.0,26.431930541992188,26.343727121630472,26.41721802775413,0.6547925861609477,1.993469798209059
2542,63.45324119584415,10.408270194375275,1.5,26.69904242621528,27.00188953435694,27.054461110126645,0.5939968682648413,1.9938776706337817
2543,63.45324119584415,10.408270194375275,2.0,27.073340521918404,27.493877702637146,27.528665286056206,0.5471506048671204,1.99465907216198
2544,63.45324119584415,10.408270194375275,2.5,27.519734700520832,27.37662756218054,27.398378829453122,0.5600363953346114,1.9956513547736563
2545,63.45356534758605,10.40868881828638,0.5,26.17891608344184,26.941474755880034,27.00321445574284,0.5990416254251424,1.9933285402546672
2546,63.45356534758605,10.40868881828638,1.0,26.321380615234375,26.340547097231294,26.38134246329805,0.6581439400571736,1.9932668549789436
2547,63.45356534758605,10.40868881828638,1.5,26.60285101996528,26.993678181486437,27.01569754175678,0.5977920124398433,1.9936885064053491
2548,63.45356534758605,10.40868881828638,2.0,26.99051751030816,27.4944362523065,27.50214309561456,0.5497983971946478,1.994496807446885
2549,63.45356534758605,10.40868881828638,2.5,27.46334499782986,27.38870560409216,27.38760450611465,0.5611110249477635,1.9955226268217543
2550,63.45388949932795,10.409107451678436,0.5,26.103980170355904,26.908513667305947,26.93575053965663,0.6055748862940202,1.9934861711253473
2551,63.45388949932795,10.409107451678436,1.0,26.243118286132812,26.338295841862987,26.34511097623824,0.6614617786767885,1.993425164632835
2552,63.45388949932795,10.409107451678436,1.5,26.536097208658855,26.987979760791106,26.978364079793028,0.6014069785971158,1.9938361798937867
2553,63.45388949932795,10.409107451678436,2.0,26.94199456108941,27.49476348596675,27.4745452966974,0.5525365851454423,1.9946247259227634
2554,63.45388949932795,10.409107451678436,2.5,27.432479858398438,27.39531657080897,27.370744668300635,0.5627732662647861,1.9956257472304026
2555,63.45421365106986,10.409526094551802,0.5,25.875184800889755,26.807876414382015,26.802442251035274,0.6183694005315683,1.9939763414032767
2556,63.45421365106986,10.409526094551802,1.0,26.02692328559028,26.33207688363417,26.306799691451662,0.6649044318173288,1.993919593963521
2557,63.45421365106986,10.409526094551802,1.5,26.350341796875,26.972122801284783,26.932701740751863,0.6057861038264708,1.9942971154239015
2558,63.45421365106986,10.409526094551802,2.0,26.77252875434028,27.495906345523363,27.449428169679237,0.5550104494993064,1.9950224193294526
2559,63.45421365106986,10.409526094551802,2.5,27.306108262803818,27.422383949340734,27.375758019332977,0.5622575233846854,1.9959443750053352
2560,63.45453780281176,10.409944746906842,0.5,25.758995903862846,26.756769910590734,26.723516587606625,0.6258234062765311,1.9947228994960347
