lat,lon,depth,mu_sinmod,mu_prior,mu_posterior,excursion_prob_prior,excursion_prob_posterior,excursion_set_prior,excursion_set_posterior,prediction_error
63.446905,10.419426,0.5,4.67571046617296,17.483138481725234,17.31894685911603,0.995720893068066,0.9999999997506428,1.0,1.0,1.310475789647528
63.4472291517419,10.419844657572533,0.5,6.523365020751953,18.295842336523854,17.9374358221163,0.9923676938431726,0.9999999999994331,1.0,1.0,1.1893816563776398
63.44755330348381,10.42026332462451,0.5,7.189447191026476,18.58882326526575,18.139528616330264,0.9906835278719625,0.9999999999988086,1.0,1.0,1.1860116736966106
63.44787745522571,10.420682001156298,0.5,8.729531182183159,19.266240043864755,19.004009600261483,0.98549828811406,0.9999999613346714,1.0,1.0,1.2939158425068829
63.448201606967615,10.421100687168254,0.5,11.56177266438802,20.51202138573087,20.61823228387333,0.9693963284082827,0.999822577608671,1.0,1.0,1.4376410814492915
63.448525758709515,10.421519382660742,0.5,12.831520928276907,21.07052909277435,21.50469663042174,0.9583959448266548,0.9964370559553327,1.0,1.0,1.5536410492718717
63.44884991045142,10.421938087634127,0.5,13.864223056369358,21.52477038927618,22.184399923610535,0.9472556455616478,0.9877433502338117,1.0,1.0,1.6080655883384296
63.44917406219332,10.422356802088766,0.5,14.734508938259548,21.90757175722461,22.733261625292023,0.9361340386685024,0.9818828824665806,1.0,1.0,1.5858151292128944
63.44949821393523,10.422775526025026,0.5,16.175830417209202,22.541547149996735,23.520441800161894,0.9138126750759752,0.9783463508981758,1.0,1.0,1.488891350455999
63.44982236567713,10.423194259443266,0.5,16.765121459960938,22.80075096104234,23.929277896890657,0.9031673387040496,0.9878442783532987,1.0,1.0,1.344420137966207
63.45014651741903,10.42361300234385,0.5,17.243988037109375,23.011383794013344,24.238689455661387,0.8938294914530281,0.9949079717423105,1.0,1.0,1.2098844556013322
63.450470669160936,10.424031754727139,0.5,17.702295939127605,23.21297374909007,24.40603173465208,0.8842992733165266,0.9960614125245589,1.0,1.0,1.1629677654212456
63.450794820902836,10.424450516593497,0.5,18.50498284233941,23.566041230681748,24.57986600207912,0.8661748058504153,0.984788919800128,1.0,1.0,1.2570071428251803
63.45111897264474,10.424869287943286,0.5,18.86007859971788,23.72223259780117,24.50769644709159,0.8575646910534447,0.9545371753095161,1.0,1.0,1.4372883666274614
63.45144312438664,10.425288068776867,0.5,19.198471069335938,23.87107690628506,24.466740007241484,0.8490179889372482,0.9125620449290099,1.0,1.0,1.613784582320024
63.45176727612855,10.425706859094603,0.5,19.506050957573784,24.006368084070395,24.468773991467955,0.8409592169484529,0.8758235600571493,1.0,1.0,1.749009819321832
63.45209142787045,10.426125658896858,0.5,20.07262844509549,24.25558117804939,24.62497075781282,0.8253903597197992,0.8401397901652743,1.0,1.0,1.8417052235315685
63.45241557961236,10.426544468183993,0.5,20.37666320800781,24.38931300751896,24.68919190713598,0.8166499325389707,0.8200195395330521,1.0,1.0,1.9017444921894444
63.45273973135426,10.426963286956369,0.5,20.621119181315105,24.49683868722084,24.741118722352414,0.8094279855333546,0.8068380366436116,1.0,1.0,1.93954257417081
63.453063883096156,10.42738211521435,0.5,20.851303100585938,24.59808670354535,24.796061809891505,0.8024703967196356,0.7971298862979107,1.0,1.0,1.9630601135440962
63.45338803483806,10.4278009529583,0.5,21.27105034722222,24.782715483063143,24.94153742339538,0.7893942309931059,0.7828948085924089,1.0,1.0,1.9776354061174697
63.45371218657996,10.428219800188579,0.5,21.53273518880208,24.89781940168649,25.023592541499248,0.7809912013674858,0.7746195395481279,1.0,1.0,1.9866354018652905
63.45403633832187,10.42863865690555,0.5,21.71398756239149,24.977544533390606,25.075746818970874,0.7750596302130375,0.7693897216344598,1.0,1.0,1.9921467419776109
63.45436049006377,10.429057523109575,0.5,21.890594482421875,25.055226329664208,25.130813324293687,0.7691935012202322,0.7644080885450413,1.0,1.0,1.9954739685614815
63.45468464180568,10.42947639880102,0.5,22.23223198784722,25.20549798997802,25.262881701961657,0.757606949123584,0.7536533585502887,1.0,1.0,1.9974447454513358
63.44709214909545,10.418700867283055,0.5,5.886834462483724,18.01585989223,17.54992087289827,0.9937204900242687,1.0,1.0,1.0,1.0668996409948968
63.44741630083735,10.4191195193827,0.5,6.7041299608018665,18.37535306715634,17.47278391608058,0.9919394370412722,1.0,1.0,1.0,0.894985816137565
63.447740452579254,10.419538180961723,0.5,9.157940334743923,19.454678823643302,18.41794973072043,0.9836737493468313,1.0,1.0,1.0,0.8347729304030156
63.448064604321154,10.419956852020482,0.5,9.710269504123264,19.69762469464493,19.239977899575017,0.981034233543487,1.0,1.0,1.0,0.9715708174367367
63.44838875606306,10.420375532559342,0.5,10.72607676188151,20.14443466356829,20.394911574606425,0.9752286524796504,0.9999999329841199,1.0,1.0,1.2009173544252028
63.44871290780496,10.420794222578666,0.5,12.585773044162329,20.962435157014788,21.610590627884598,0.960744458118336,0.9994982698007722,1.0,1.0,1.3936759289288385
63.44903705954687,10.421212922078814,0.5,14.106222364637588,21.63121548757704,22.465127631300806,0.9443296785222001,0.9931438491847456,1.0,1.0,1.4985478778555483
63.44936121128877,10.42163163106015,0.5,14.85728963216146,21.96157770924721,22.901606436901627,0.9344279507236075,0.9886341073710195,1.0,1.0,1.4960570322652347
63.449685363030675,10.422050349523033,0.5,15.550184461805555,22.26635237485027,23.29468483764609,0.9241299210909398,0.9926242118238484,1.0,1.0,1.389120755026237
