lat,lon,depth,mu_sinmod,mu_prior,mu_posterior,excursion_prob_prior,excursion_prob_posterior,excursion_set_prior,excursion_set_posterior,prediction_error
63.446905,10.419426,2.5,19.25741238064236,29.1463243419932,29.433635389221894,0.3872165494030746,0.10961081973232567,0.0,0.0,1.0802244875667544
63.4472291517419,10.419844657572533,2.5,19.223085191514755,29.15367684092839,29.649197959760386,0.38651293229007383,0.030715381603666863,0.0,0.0,0.939012157281141
63.44755330348381,10.42026332462451,2.5,21.033620198567707,28.76588054738379,29.5391987256471,0.4240786375175227,0.09410029734374559,0.0,0.0,1.0815147728931476
63.44787745522571,10.420682001156298,2.5,23.475428263346355,28.24287264453755,29.17181501322733,0.47579183393619123,0.2504943579822998,0.0,0.0,1.3196021267649247
63.448201606967615,10.421100687168254,2.5,24.79400295681424,27.96044873287794,28.891303192319466,0.5039446038978946,0.3468521628444653,1.0,0.0,1.5043769457588934
63.448525758709515,10.421519382660742,2.5,24.913311428493923,27.934894196276534,28.78719998429625,0.5064930777558201,0.3806000186628419,1.0,0.0,1.6094348420766953
63.44884991045142,10.421938087634127,2.5,24.671518961588543,27.986683431009723,28.742453423791325,0.5013281331467007,0.3900309560448392,1.0,0.0,1.6305986297756763
63.44917406219332,10.422356802088766,2.5,24.73670111762153,27.972722144198716,28.638816808743876,0.5027205514128593,0.39661338963559306,1.0,0.0,1.5611181713745343
63.44949821393523,10.422775526025026,2.5,24.68668958875868,27.98343405280692,28.567033081927523,0.5016522094644608,0.38554852768834147,1.0,0.0,1.3960543691178715
63.44982236567713,10.423194259443266,2.5,24.67713758680556,27.98547998450055,28.486784741901346,0.5014481588433222,0.3573179590135283,1.0,0.0,1.153834113711062
63.45014651741903,10.42361300234385,2.5,24.611097547743057,27.999625020235406,28.432566428530226,0.5000373988205431,0.30869290403028743,1.0,0.0,0.9305358713947326
63.450470669160936,10.424031754727139,2.5,24.63634745279948,27.994216773747443,28.428323684572224,0.5005767931663676,0.30721000529126763,1.0,0.0,0.9220788353917089
