lat,lon,depth,ep_prior,ep_posterior
63.44716506015119,10.418824331728873,1.0,0.9933493378782375,0.9999999999924437
63.447210429628875,10.41864854029976,1.0,0.991938314564547,1.0
63.44725579910656,10.418472748313546,1.0,0.9903949945192334,1.0
63.44730116858424,10.418296955770233,1.0,0.9888516744739198,1.0
63.44734653806193,10.418121162669813,1.0,0.985349360068924,1.0
63.44739190753961,10.417945369012285,1.0,0.9787287016408344,0.9999999999999358
63.44743727701729,10.417769574797646,1.0,0.9712862612449875,0.9999999999998503
63.447482646494976,10.417593780025895,1.0,0.9638438208491407,0.9999999999997647
63.447528015972665,10.417417984697027,1.0,0.9586197964208493,0.9999999999997327
63.44757338545035,10.417242188811038,1.0,0.9464518043375699,0.9999138819718241
63.44761875492803,10.417066392367927,1.0,0.9293188019122856,0.9997760931271663
63.44766412440571,10.41689059536769,1.0,0.9121857994870013,0.9996383042825085
63.4477094938834,10.416714797810323,1.0,0.9009664661895092,0.9995694098175991
63.447754863361084,10.416538999695826,1.0,0.8898804463483844,0.9934979214438332
63.447800232838766,10.416363201024195,1.0,0.873014070836277,0.9813549447819967
63.44784560231645,10.416187401795424,1.0,0.8561476953241696,0.9692119681201601
63.44789097179413,10.416011602009515,1.0,0.8399903290527255,0.9615415515903043
63.44793634127182,10.41583580166646,1.0,0.8252527060462014,0.9494730314252198
63.4479817107495,10.41566000076626,1.0,0.8109118517009386,0.917650560385105
63.448027080227185,10.41548419930891,1.0,0.7965709973556758,0.8858280893449901
63.44807244970487,10.415308397294408,1.0,0.779095115542812,0.8550056920257365
63.448117819182556,10.41513259472275,1.0,0.7563616356610059,0.8260026534417981
63.44816318866024,10.414956791593934,1.0,0.7440117793196745,0.7923846807123452
63.44820855813792,10.414780987907957,1.0,0.7254854345219637,0.7555496674171174
63.4482539276156,10.414605183664815,1.0,0.706959089724253,0.7187146541218898
63.448299297093286,10.414429378864504,1.0,0.6891331338457264,0.6839646713668663
63.448344666570975,10.414253573507025,1.0,0.6762099004013568,0.6638099023928835
63.44839003604866,10.414077767592373,1.0,0.6632866669569872,0.6436551334189007
63.44843540552634,10.413901961120542,1.0,0.6503634335126176,0.6235003644449179
63.44848077500402,10.413726154091533,1.0,0.6422718779532696,0.6033377210619285
63.44852614448171,10.413550346505343,1.0,0.6389908207999566,0.5997768374388361
63.44857151395939,10.413374538361966,1.0,0.6357097636466437,0.5962159538157438
63.448616883437076,10.413198729661401,1.0,0.6324287064933306,0.5926550701926514
63.44866225291476,10.413022920403645,1.0,0.6209570824965109,0.5753717250391254
63.44870762239245,10.412847110588693,1.0,0.6169345126088748,0.5712251421505163
63.44875299187013,10.412671300216546,1.0,0.6141432477336486,0.5692352898207869
63.44879836134781,10.412495489287199,1.0,0.6113519828584225,0.5672454374910572
63.448843730825494,10.412319677800648,1.0,0.6055432028706655,0.56115210495873
63.44888910030318,10.41214386575689,1.0,0.5987859310612103,0.5549110385897369
63.448934469780866,10.411968053155924,1.0,0.5920477747682027,0.5490766698533026
63.44897983925855,10.411792239997746,1.0,0.5853096184751952,0.5432423011168683
63.44902520873623,10.411616426282352,1.0,0.5811462694635854,0.5402836549132775
63.44907057821391,10.411440612009741,1.0,0.5774534326620983,0.5380657724343493
63.4491159476916,10.411264797179909,1.0,0.5753094741429409,0.5375037089595631
63.449161317169285,10.411088981792853,1.0,0.5744816165701404,0.5382896180133175
63.44920668664697,10.41091316584857,1.0,0.5736537589973401,0.5390755270670722
63.44925205612465,10.410737349347055,1.0,0.5728339067211649,0.5399910649919542
63.44929742560233,10.410561532288309,1.0,0.572196087550674,0.5410339392653949
63.44934279508002,10.410385714672326,1.0,0.5717322961891755,0.5420745210162656
63.4493881645577,10.410209896499104,1.0,0.571268504827677,0.5431151027671363
63.449433534035386,10.410034077768643,1.0,0.5707185342346188,0.5441228916309316
63.44947890351307,10.409858258480934,1.0,0.5702037018101278,0.5451353929239602
63.44952427299076,10.409682438635977,1.0,0.5699868197541531,0.5462468396186672
63.44956964246844,10.40950661823377,1.0,0.5697699376981784,0.547358286313374
63.44961501194612,10.40933079727431,1.0,0.5693069966983152,0.5481680722101997
63.449660381423804,10.409154975757593,1.0,0.5681058788667749,0.5480728757133682
63.449705750901494,10.408979153683616,1.0,0.5669047610352347,0.5479776792165365
63.449751120379176,10.408803331052376,1.0,0.565839232372585,0.5480556644699686
63.44979648985686,10.40862750786387,1.0,0.565599556783281,0.5491877290785598
63.44984185933454,10.408451684118095,1.0,0.5646499262837215,0.549340728777883
63.44988722881222,10.408275859815049,1.0,0.5647708957838176,0.5503917260961986
63.44993259828991,10.408100034954728,1.0,0.5648918652839138,0.5514427234145142
63.449977967767595,10.40792420953713,1.0,0.5650128347840093,0.5524937207328291
63.45002333724528,10.40774838356225,1.0,0.5650506236001653,0.5534467822849095
63.45006870672296,10.407572557030088,1.0,0.5651671909095116,0.5543043581809302
63.45011407620065,10.407396729940638,1.0,0.5652837582188579,0.5551619340769507
63.45015944567833,10.4072209022939,1.0,0.5654003255282043,0.5560195099729713
63.45020481515601,10.407045074089869,1.0,0.5653941590487923,0.5567252946261411
63.450250184633695,10.406869245328542,1.0,0.5654785392408933,0.5574031491153765
63.45029555411138,10.406693416009915,1.0,0.5655783594429675,0.5580801113616595
63.45034092358907,10.406517586133988,1.0,0.5656781796450417,0.5587570736079425
63.45038629306675,10.406341755700756,1.0,0.5656558289542144,0.5592807870324635
63.45043166254443,10.406165924710217,1.0,0.5651085927966092,0.5591956052414014
63.450477032022114,10.40599009316237,1.0,0.5643999693604724,0.5589244860254234
63.4505224014998,10.405814261057206,1.0,0.5636913459243358,0.5586533668094458
63.450567770977486,10.405638428394726,1.0,0.5634316907192944,0.5587635883843219
63.45061314045517,10.405462595174928,1.0,0.5634414164528869,0.5591026144336907
63.45065850993285,10.405286761397807,1.0,0.5634511421864793,0.5594416404830594
63.45070387941054,10.40511092706336,1.0,0.5630899162542896,0.5594426682796783
63.45074924888822,10.404935092171586,1.0,0.5627078860408061,0.5594026994177975
63.450794618365904,10.40475925672248,1.0,0.5626872153558088,0.5596470573752357
63.45083998784359,10.404583420716039,1.0,0.562677756814765,0.5598787405577097
63.45088535732127,10.404407584152262,1.0,0.562668298273721,0.5601104237401835
63.45093072679896,10.404231747031144,1.0,0.562675330159768,0.5603453761601768
63.45097609627664,10.404055909352683,1.0,0.5624554627562741,0.5603190499980053
63.45102146575432,10.403880071116875,1.0,0.5618116231284831,0.5598481783170894
63.451066835232005,10.403704232323719,1.0,0.5611677835006922,0.5593773066361735
63.451112204709695,10.403528392973211,1.0,0.5607260527681416,0.559096063016723
63.45115757418738,10.403352553065346,1.0,0.560890648721115,0.5593837035814845
63.45120294366506,10.403176712600125,1.0,0.5610552446740886,0.559671344146246
63.45124831314274,10.403000871577541,1.0,0.5611248615032609,0.5598666082655293
63.451293682620424,10.402825029997594,1.0,0.5606198908974223,0.5594982438227729
63.45133905209811,10.40264918786028,1.0,0.5607467853137887,0.5597109252751656
63.451384421575796,10.402473345165596,1.0,0.5608736797301552,0.5599236067275585
63.45142979105348,10.402297501913539,1.0,0.5610005741465218,0.5601362881799513
63.45147516053116,10.402121658104106,1.0,,0.5601362881799513
63.44706216448092,10.41962898430589,1.0,,0.999999999871406
63.4471075339586,10.419453194783507,1.0,0.9939912796737658,0.999999999871406
63.44715290343628,10.419277404704035,1.0,0.9938874598429848,0.9999999998715433
63.447198272913965,10.41910161406747,1.0,0.993402513650548,0.9999999999319935
63.447243642391655,10.41892582287381,1.0,0.9929175674581112,0.9999999999924436
63.44728901186934,10.418750031123052,1.0,0.9915065441444171,1.0
63.44733438134702,10.41857423881519,1.0,0.9899632240991034,0.9999999999999999
63.4473797508247,10.418398445950224,1.0,0.9864609096940761,0.9999999999999999
63.44742512030239,10.41822265252815,1.0,0.9823055971689232,1.0
63.44747048978007,10.418046858548967,1.0,0.9756849387408486,0.9999999999999358
63.447515859257756,10.417871064012669,1.0,0.9682424983450018,0.9999999999998503
63.44756122873544,10.417695268919255,1.0,0.9630184739166574,0.9999999999998183
63.44760659821312,10.41751947326872,1.0,0.9591254990694227,0.9999999999998183
63.44765196769081,10.417343677061064,1.0,0.9469575069862539,0.9999138819719107
63.44769733716849,10.417167880296281,1.0,0.9298245045609697,0.999776093127253
63.447742706646174,10.41699208297437,1.0,0.918605171262977,0.9997071986623378
63.44778807612386,10.416816285095328,1.0,0.9132995070933445,0.9997071985771776
63.447833445601546,10.416640486659151,1.0,0.902213487252421,0.9936357102036231
63.44787881507923,10.416464687665837,1.0,0.8853471117403137,0.9814927335417865
63.44792418455691,10.416288888115382,1.0,0.8691897454688425,0.9738223170117606
63.44796955403459,10.416113088007782,1.0,0.8542140612655738,0.9736061673710847
63.44801492351228,10.415937287343038,1.0,0.8394764382590476,0.9615376472061041
63.448060292989965,10.415761486121143,1.0,0.8251355839137848,0.9297151761659894
63.44810566246765,10.415585684342096,1.0,0.8076597021007719,0.8988927788467832
63.44815103194533,10.415409882005894,1.0,0.7807787378774819,0.8710706026925445
63.44819640142301,10.415234079112533,1.0,0.7580452579957417,0.8420675641085873
63.4482417709007,10.415058275662012,1.0,0.7477542311407828,0.8095219382348681
63.44828714037838,10.414882471654327,1.0,0.7354043747994561,0.7759039655054174
63.448332509856066,10.414706667089472,1.0,0.7168780300017454,0.7390689522101896
63.44837787933375,10.41453086196745,1.0,0.6990520741231989,0.7043189694551073
63.44842324881144,10.414355056288253,1.0,0.6861288406788293,0.6841642004811244
63.44846861828912,10.414179250051879,1.0,0.6732056072344597,0.6640094315071416
63.4485139877668,10.414003443258327,1.0,0.6651140516749993,0.6438467881240081
63.448559357244484,10.413827635907591,1.0,0.6570224961158605,0.6236841447408741
63.448604726722166,10.413651827999672,1.0,0.6537414389625401,0.6201232611177563
63.448650096199856,10.413476019534563,1.0,0.6504603818092272,0.6165623774946638
63.44869546567754,10.413300210512265,1.0,0.6389887578125518,0.5992790323413797
63.44874083515522,10.413124400932771,1.0,0.6263470528375503,0.5800353355397475
63.4487862046329,10.41294859079608,1.0,0.6223244829498613,0.5758887526510461
63.44883157411059,10.412772780102191,1.0,0.6195332180746351,0.5738989003213166
63.448876943588274,10.412596968851098,1.0,0.6137244380869417,0.5678055677890756
63.44892231306596,10.412421157042798,1.0,0.6069098197281363,0.560344408522271
63.44896768254364,10.41224534467729,1.0,0.6001525479186804,0.5541033421532658
63.44901305202133,10.41206953175457,1.0,0.593414391625673,0.5482689734168317
63.44905842149901,10.411893718274634,1.0,0.5892510426141115,0.5453103272132949
63.44910379097669,10.41171790423748,1.0,0.5866325779720991,0.5440771145302576
63.449149160454375,10.411542089643106,1.0,0.5829397411706043,0.5418592320513225
63.44919452993206,10.411366274491508,1.0,0.5786022810733937,0.5390505476948242
63.44923989940975,10.411190458782682,1.0,0.5764583225542179,0.538488484220019
63.44928526888743,10.411014642516628,1.0,0.5756304649814175,0.5392743932737736
63.44933063836511,10.41083882569334,1.0,0.5748106127052424,0.5401899311986561
63.449376007842794,10.410663008312817,1.0,0.5739987657256926,0.541235097994668
63.44942137732048,10.410487190375054,1.0,0.5733609465551993,0.5422779722681088
63.449466746798166,10.41031137188005,1.0,0.5728971551937008,0.5433185540189794
63.44951211627585,10.4101355528278,1.0,0.5723471846006414,0.5443263428827745
63.44955748575353,10.409959733218304,1.0,0.5716535819549784,0.5452794769347754
63.44960285523121,10.409783913051557,1.0,0.5711387495304854,0.5462919782278033
63.4496482247089,10.409608092327556,1.0,0.5709218674745107,0.5474034249225102
63.449693594186584,10.409432271046297,1.0,0.5704589264746438,0.5482132108193315
63.44973896366427,10.40925644920778,1.0,0.5692578086431037,0.5481180143225
63.44978433314195,10.409080626811999,1.0,0.5681922799804658,0.5481959995759471
63.44982970261964,10.408904803858954,1.0,0.5680758755007955,0.5494862570821761
63.44987507209732,10.40872898034864,1.0,0.5678361999114965,0.5506183216907737
63.449920441575,10.408553156281053,1.0,0.5667336265547154,0.550643036015848
63.449965811052685,10.408377331656192,1.0,0.5657839960551497,0.5507960357151661
63.450011180530375,10.408201506474054,1.0,0.5659049655552458,0.5518470330334816
63.45005655000806,10.408025680734635,1.0,0.5660259350553412,0.5528980303517962
63.45010191948574,10.407849854437933,1.0,0.5660637238714898,0.5538510919038854
63.45014728896342,10.407674027583944,1.0,0.5661015126876454,0.5548041534559661
63.450192658441104,10.407498200172666,1.0,0.5662180799969918,0.5556617293519868
63.45023802791879,10.407322372204096,1.0,0.5663346473063382,0.5565193052480074
63.450283397396475,10.40714654367823,1.0,0.5663284808269256,0.5572250899011764
63.45032876687416,10.406970714595065,1.0,0.5663047809491217,0.5579091900910843
63.45037413635184,10.4067948849546,1.0,0.5663891611412221,0.5585870445803197
63.45041950582953,10.40661905475683,1.0,0.5664889813432963,0.5592640068266027
63.45046487530721,10.406443224001752,1.0,0.566466630652468,0.5597877202511228
63.450510244784894,10.406267392689363,1.0,0.5664035563306762,0.5602603507350599
63.450555614262576,10.406091560819663,1.0,0.565856320173075,0.5601751689440024
63.45060098374026,10.405915728392644,1.0,0.5651476967369382,0.5599040497280245
63.45064635321795,10.405739895408308,1.0,0.5648880415318976,0.5600142713029014
63.45069172269563,10.405564061866649,1.0,0.5648977672654901,0.5603532973522701
63.45073709217331,10.405388227767665,1.0,0.5645365413332927,0.5603543251488821
63.450782461650995,10.405212393111352,1.0,0.5638043637352474,0.5600173546926841
63.450827831128684,10.405036557897708,1.0,0.5634223335217662,0.559977385830805
63.45087320060637,10.404860722126731,1.0,0.5633904506928107,0.5602344185632124
63.45091857008405,10.404684885798416,1.0,0.563369780007813,0.5604787765206508
63.45096393956173,10.404509048912761,1.0,0.5633603214667693,0.5607104597031247
63.45100930903942,10.404333211469762,1.0,0.5633673533528163,0.5609454121231181
63.4510546785171,10.404157373469417,1.0,0.5634018692840113,0.5611858132723093
63.451100047994785,10.403981534911724,1.0,0.5631820018805189,0.5611594871101395
63.45114541747247,10.40380569579668,1.0,0.562538162252728,0.5606886154292235
63.45119078695015,10.403629856124278,1.0,0.5620964315201754,0.5604073718097714
63.45123615642784,10.40345401589452,1.0,0.562261027473149,0.5606950123745328
63.45128152590552,10.403278175107399,1.0,0.5623306443023117,0.5608902764938068
63.451326895383204,10.403102333762916,1.0,0.5617354072647087,0.5604389054945816
63.451372264860886,10.402926491861065,1.0,0.5612304366588672,0.5600705410518229
63.451417634338576,10.402750649401845,1.0,0.5613573310752338,0.5602832225042155
63.45146300381626,10.402574806385251,1.0,0.5614842254916003,0.5604959039566083
63.45150837329394,10.402398962811283,1.0,0.5615826300198881,0.560694133113394
63.45155374277162,10.402223118679935,1.0,,0.560694133113394
63.44714074672138,10.41973047729447,1.0,,0.9999999999317187
63.44718611619906,10.419554687450454,1.0,0.993178382891966,0.9999999999317187
63.447231485676745,10.419378897049345,1.0,0.9930745630612015,0.9999999999318562
63.44727685515443,10.419203106091139,1.0,0.9929707432304218,0.9999999999319935
63.44732222463212,10.419027314575835,1.0,0.9924857970379852,0.9999999999924437
63.4473675941098,10.418851522503429,1.0,0.9910747737242871,1.0
63.44741296358748,10.41867572987392,1.0,0.9875724593192282,1.0
63.447458333065164,10.4184999366873,1.0,0.9834171467940751,1.0
63.447503702542846,10.418324142943574,1.0,0.9792618342689223,1.0
63.447549072020536,10.418148348642731,1.0,0.972641175840863,0.9999999999999358
63.44759444149822,10.417972553784772,1.0,0.9674171514124654,0.9999999999999039
63.4476398109759,10.417796758369695,1.0,0.9635241765652308,0.9999999999999039
63.44768518045358,10.417620962397494,1.0,0.9596312017179963,0.9999999999999039
63.44773054993127,10.417445165868168,1.0,0.947463209634938,0.9999138819719975
63.447775919408954,10.417269368781714,1.0,0.9362438763364451,0.9998449875070764
63.44782128888664,10.417093571138128,1.0,0.9309382121668126,0.9998449874219164
63.44786665836432,10.416917772937406,1.0,0.9256325479971802,0.9998449873367563
63.44791202784201,10.41674197417955,1.0,0.9145465281564578,0.9937734989634128
63.44795739731969,10.41656617486455,1.0,0.8983891618849595,0.9861030824332169
63.44800276679737,10.41639037499241,1.0,0.8834134776816909,0.985886932792541
63.448048136275055,10.416214574563122,1.0,0.8684377934784222,0.985670783151865
63.44809350575274,10.416038773576686,1.0,0.8537001704718938,0.9736022629869885
63.44813887523043,10.415862972033096,1.0,0.8362242886587316,0.9427798656678299
63.44818424470811,10.415687169932351,1.0,0.8093433244354417,0.9149576895135909
63.44822961418579,10.415511367274448,1.0,0.7824623602121518,0.8871355133593524
63.448274983663474,10.415335564059385,1.0,0.7597288803304776,0.8581324747753766
63.44832035314116,10.415159760287155,1.0,0.7494378534755187,0.8255868489016573
63.448365722618846,10.41498395595776,1.0,0.7391468266205596,0.7930412230279378
63.44841109209653,10.414808151071194,1.0,0.7267969702792378,0.7594232502984897
63.44845646157421,10.414632345627455,1.0,0.7089710144006713,0.7246732675433483
63.44850183105189,10.41445653962654,1.0,0.6960477809563017,0.7045184985693653
63.44854720052958,10.414280733068447,1.0,0.6879562253967707,0.6843558551862319
63.448592570007264,10.41410492595317,1.0,0.679864669837632,0.664193211803098
63.44863793948495,10.41392911828071,1.0,0.6717731142784933,0.644030568419964
63.44868330896263,10.41375331005106,1.0,0.6684920571251238,0.6404696847966764
63.44872867844032,10.41357750126422,1.0,0.6570204331285926,0.6231863396436339
63.448774047918,10.413401691920185,1.0,0.6443787281535911,0.6039426428420017
63.44881941739568,10.413225882018954,1.0,0.6317370231785896,0.5846989460403696
63.448864786873365,10.413050071560523,1.0,0.627714453290848,0.5805523631515759
63.448910156351054,10.41287426054489,1.0,0.621905673303218,0.5744590306194214
63.44895552582874,10.41269844897205,1.0,0.6150910549444125,0.5669978713526165
63.44900089530642,10.412522636842,1.0,0.6082764365856071,0.5595367120858117
63.4490462647841,10.412346824154739,1.0,0.6015191647761507,0.5532956457167948
63.449091634261784,10.412171010910264,1.0,0.5973558157646378,0.5503369995133123
63.44913700373947,10.411995197108569,1.0,0.5947373511226253,0.549103786830275
63.449182373217155,10.411819382749655,1.0,0.5921188864806128,0.5478705741472378
63.44922774269484,10.411643567833517,1.0,0.5884260496791104,0.5456526916682956
63.44927311217252,10.411467752360153,1.0,0.5840885895818998,0.5428440073117974
63.44931848165021,10.411291936329558,1.0,0.5797511294846892,0.5400353229552992
63.44936385112789,10.41111611974173,1.0,0.577607170965495,0.5394732594804752
63.449409220605574,10.410940302596666,1.0,0.5767873186893199,0.5403887974053582
63.449454590083256,10.410764484894365,1.0,0.5759754717097701,0.5414339642013699
63.44949995956094,10.41058866663482,1.0,0.5751636247302204,0.5424791309973818
63.44954532903863,10.410412847818034,1.0,0.5745258055597244,0.5435220052708226
63.44959069851631,10.410237028443998,1.0,0.5739758349666639,0.5445297941346172
63.44963606799399,10.41006120851271,1.0,0.573282232321001,0.5454829281866181
63.449681437471675,10.40988538802417,1.0,0.572588629675338,0.5464360622386192
63.449726806949364,10.409709566978375,1.0,0.5720737972508428,0.5474485635316463
63.44977217642705,10.409533745375319,1.0,0.5716108562509725,0.5482583494284633
63.44981754590473,10.409357923215,1.0,0.5705453275883468,0.5483363346819257
63.44986291538241,10.409182100497414,1.0,0.5704289231086763,0.5496265921881547
63.4499082848601,10.409006277222563,1.0,0.5703125186290059,0.5509168496943837
63.44995365433778,10.408830453390438,1.0,0.5700728430397117,0.5520489143029875
63.449999023815465,10.40865462900104,1.0,0.5689702696829306,0.5520736286280619
63.45004439329315,10.408478804054363,1.0,0.5678676963261498,0.5520983429531361
63.45008976277083,10.408302978550406,1.0,0.566918065826578,0.5522513426524491
63.45013513224852,10.408127152489167,1.0,0.5670390353266729,0.5533023399707632
63.4501805017262,10.40795132587064,1.0,0.5670768241428216,0.5542554015228525
63.450225871203884,10.407775498694825,1.0,0.5671146129589704,0.5552084630749415
63.450271240681566,10.407599670961718,1.0,0.5671524017751257,0.5561615246270227
63.450316610159256,10.407423842671314,1.0,0.567268969084472,0.5570191005230434
63.45036197963694,10.407248013823612,1.0,0.5672628026050588,0.5577248851762115
63.45040734911462,10.40707218441861,1.0,0.567239102727255,0.5584089853661196
63.4504527185923,10.406896354456302,1.0,0.567215402849451,0.5590930855560275
63.450498088069985,10.406720523936688,1.0,0.5672997830415507,0.5597709400452628
63.450543457547674,10.406544692859763,1.0,0.5672774323507217,0.5602946534697819
63.450588827025356,10.406368861225525,1.0,0.5672143580289297,0.560767283953719
63.45063419650304,10.40619302903397,1.0,0.5671512837071377,0.5612399144376561
63.45067956598072,10.406017196285097,1.0,0.5666040475495407,0.5611547326466034
63.45072493545841,10.405841362978903,1.0,0.5663443923445011,0.5612649542214809
63.45077030493609,10.405665529115382,1.0,0.5659831664122961,0.5612659820180859
63.450815674413775,10.405489694694534,1.0,0.5652509888142505,0.5609290115618878
63.45086104389146,10.405313859716353,1.0,0.5645188112162052,0.5605920411056897
63.45090641336915,10.40513802418084,1.0,0.564136781002726,0.5605520722438126
63.45095178284683,10.404962188087989,1.0,0.5641048981737706,0.5608091049762202
63.45099715232451,10.404786351437798,1.0,0.5640730153448151,0.5610661377086276
63.451042521802194,10.404610514230265,1.0,0.5640523446598174,0.561310495666066
63.451087891279876,10.404434676465385,1.0,0.5640593765458648,0.5615454480860593
63.451133260757565,10.404258838143155,1.0,0.5640938924770597,0.5617858492352507
63.45117863023525,10.404082999263576,1.0,0.5641284084082546,0.562026250384442
63.45122399971293,10.40390715982664,1.0,0.5639085410047637,0.5619999242222737
