lat,lon,depth,ep_prior,ep_posterior
63.446904999999994,10.419425999999996,1.0,,0.9432236761703736
63.446950369477676,10.41925021112088,1.0,,0.9432236761703736
63.44699573895536,10.419074421684682,1.0,,0.9611718764050392
63.44704110843305,10.418898631691395,1.0,,0.979120076639705
63.44708647791073,10.418722841141019,1.0,,0.9970682768743706
63.44713184738841,10.418547050033549,1.0,,0.9995044973708243
63.447177216866095,10.418371258368984,1.0,,0.99972472076156
63.447222586343784,10.418195466147319,1.0,,0.9999449441522958
63.44726795582147,10.418019673368551,1.0,,0.9999999999999966
63.44731332529915,10.417843880032681,1.0,,0.999548038139166
63.44735869477683,10.4176680861397,1.0,,0.998945422324705
63.44740406425452,10.41749229168961,1.0,,0.9983428065102438
63.4474494337322,10.417316496682405,1.0,,0.9981154212406245
63.447494803209885,10.417140701118084,1.0,,0.971233807820867
63.44754017268757,10.416964904996643,1.0,,0.9282245745136017
63.44758554216525,10.41678910831808,1.0,,0.8852153412063366
63.44763091164294,10.41661331108239,1.0,,0.8588867759055919
63.44767628112062,10.416437513289571,1.0,,0.838802305367816
63.447721650598304,10.41626171493962,1.0,,0.8082812615872181
63.447767020075986,10.416085916032536,1.0,,0.7777602178066204
63.447812389553675,10.415910116568313,1.0,,0.7430826122850543
63.44785775903136,10.41573431654695,1.0,,0.7130296738270554
63.44790312850904,10.415558515968442,1.0,,0.7022305186492896
63.44794849798672,10.415382714832788,1.0,,0.691431363471524
63.447993867464405,10.415206913139984,1.0,,0.6768741807505515
63.448039236942094,10.415031110890029,1.0,,0.6551707778350936
63.448084606419776,10.414855308082917,1.0,,0.6470156643497706
63.44812997589746,10.414679504718647,1.0,,0.6423546571476838
63.44817534537514,10.414503700797216,1.0,,0.6376936499455971
63.44822071485283,10.414327896318618,1.0,,0.6334007278349032
63.44826608433051,10.414152091282855,1.0,,0.6316844013638915
63.448311453808195,10.41397628568992,1.0,,0.6299680748928796
63.44835682328588,10.413800479539812,1.0,,0.6282517484218679
63.44840219276356,10.413624672832528,1.0,,0.6246716051761785
63.44844756224125,10.413448865568064,1.0,,0.6247908669174438
63.44849293171893,10.413273057746418,1.0,,0.6249101286587092
