lat,lon,depth,mu_sinmod,mu_prior,mu_posterior,excursion_prob_prior,excursion_prob_posterior,excursion_set_prior,excursion_set_posterior,prediction_error
63.446905,10.419426,2.0,15.928692287868923,27.56903603683869,28.05935038031626,0.5428994235994123,0.47280310075626797,1.0,0.0,0.9326929256198797
63.4472291517419,10.419844657572533,2.0,15.557786729600696,27.57153738486871,28.356905089296426,0.542651385652824,0.24772012511554992,1.0,0.0,0.7235783386659662
63.44755330348381,10.42026332462451,2.0,17.131083170572918,27.560927239332894,28.672281895422458,0.5437033904350241,0.19965807199346963,1.0,0.0,0.8931045756161432
63.44787745522571,10.420682001156298,2.0,20.08517964680989,27.54100512375223,28.739534916871353,0.5456778516432652,0.297788031949019,1.0,0.0,1.1803883482833915
63.448201606967615,10.421100687168254,2.0,21.753221299913196,27.529756026482115,28.653790307334678,0.5467922433349581,0.36953672471969934,1.0,0.0,1.4010207749316372
63.448525758709515,10.421519382660742,2.0,22.125306871202252,27.52724672056853,28.540930684481527,0.5470407777526195,0.40847484852888266,1.0,0.0,1.52870421323999
63.44884991045142,10.421938087634127,2.0,22.21297878689236,27.52665547040064,28.452537395782283,0.5470993354970386,0.4258052248157583,1.0,0.0,1.5553642850530647
63.44917406219332,10.422356802088766,2.0,22.437232123480904,27.5251431295117,28.403246549120738,0.5472491139134833,0.4255686347544998,1.0,0.0,1.4658540708866403
63.44949821393523,10.422775526025026,2.0,22.68072001139323,27.52350107283397,28.394028302560987,0.5474117314407276,0.3988224227564143,1.0,0.0,1.2396749715203517
63.44982236567713,10.423194259443266,2.0,22.78915405273437,27.52276980507685,28.414834321260948,0.5474841484018603,0.2892486278409192,1.0,0.0,0.8640992121062069
63.45014651741903,10.42361300234385,2.0,22.834253946940105,27.522465656139172,28.449468347483094,0.547514267604543,0.0037729189582382345,1.0,0.0,0.4101589600725716
63.450470669160936,10.424031754727139,2.0,22.9534912109375,27.521661532586005,28.481271183889955,0.5475938968801496,0.01884175319637236,1.0,0.0,0.4812190592618261
63.450794820902836,10.424450516593497,2.0,23.195249769422745,27.520031138323837,28.48199017122991,0.5477553427006686,0.27110250474990155,1.0,0.0,0.8892802641431188
63.45111897264474,10.424869287943286,2.0,23.30404493543837,27.51929743517994,28.389741292396494,0.5478279932927729,0.4024785763916166,1.0,0.0,1.2563056758378008
63.45144312438664,10.425288068776867,2.0,23.393512301974827,27.51869407668059,28.23783811701888,0.5478877360814693,0.4594688245974346,1.0,0.0,1.528715149664296
63.45176727612855,10.425706859094603,2.0,23.492728339301216,27.51802497417193,28.085276618063027,0.5479539873810694,0.48837744392728827,1.0,0.0,1.710757559253178
63.45209142787045,10.426125658896858,2.0,23.718221028645832,27.51650427521851,27.955636658349487,0.5481045546796043,0.5053103012915521,1.0,1.0,1.8255812427596751
63.45241557961236,10.426544468183993,2.0,23.81660461425781,27.51584078667656,27.853905945627066,0.5481702457766555,0.5162128755423968,1.0,1.0,1.8957518141688756
63.45273973135426,10.426963286956369,2.0,23.914874606662327,27.51517806419524,27.775352537367212,0.5482358597104955,0.5238484098863172,1.0,1.0,1.9379680992606485
63.453063883096156,10.42738211521435,2.0,24.014507717556423,27.514506148986356,27.714859931709043,0.5483023824403543,0.5294872383336353,1.0,1.0,1.9632205828052554
63.45338803483806,10.4278009529583,2.0,24.167287190755207,27.513475820306198,27.667649345447575,0.5484043871353279,0.5338372924413067,1.0,1.0,1.9783113331219573
63.45371218657996,10.428219800188579,2.0,24.28506300184462,27.512681552637552,27.63096009112508,0.5484830191152743,0.5372233470407708,1.0,1.0,1.9873217270244061
63.45403633832187,10.42863865690555,2.0,24.385874430338543,27.512001690978845,27.602260610512268,0.5485503234642097,0.5398940564792525,1.0,1.0,1.992679061848769
63.45436049006377,10.429057523109575,2.0,24.504675971137157,27.511200505897047,27.579589258976114,0.5486296366915784,0.5420270190701657,1.0,1.0,1.9958357812724004
63.45468464180568,10.42947639880102,2.0,24.723678588867188,27.509723575303216,27.561115713137184,0.5487758401801276,0.5437862220909488,1.0,1.0,1.9976708526859948
63.44709214909545,10.418700867283055,2.0,19.412517971462677,27.545541483262067,27.86706073034909,0.5452283549826761,0.7062265554399081,1.0,1.0,0.49507281144790294
63.44741630083735,10.4191195193827,2.0,18.554311116536457,27.551329139925784,28.07130428492333,0.5446547863639016,0.08063780129275644,1.0,0.0,0.2256163848982522
