lat,lon,depth,mu_sinmod,mu_prior,mu_posterior,excursion_prob_prior,excursion_prob_posterior,excursion_set_prior,excursion_set_posterior,prediction_error
63.450009514772574,10.422469077467829,1.5,20.566170586480037,26.47835862084946,27.988293419080982,0.6481795816060822,0.5078970396659266,1.0,1.0,0.7689953722753463
63.45033366651448,10.4228878148949,1.5,20.962154812282986,26.51216170509557,28.287900449101073,0.645038525642391,0.022732072712907052,1.0,0.0,0.37937599533663074
63.45065781825638,10.423306561804605,1.5,21.163431803385414,26.52934365994047,28.414445630867387,0.6434381382125074,2.584417446774799e-38,1.0,0.0,0.17931579521521332
63.45098196999828,10.42372531819731,1.5,21.378902859157986,26.547737287202036,28.128535532783904,0.6417220887001219,0.3817174263668024,1.0,0.0,0.6535030430490042
63.45130612174019,10.424144084073374,1.5,21.587992350260414,26.5655861539552,27.74858928879311,0.6400541215498742,0.5812900293933411,1.0,1.0,1.1069008613011586
63.45163027348209,10.424562859433163,1.5,21.950319078233505,26.596516075179856,27.474442026596968,0.637157428613329,0.6017666985328072,1.0,1.0,1.4274653412327065
63.451954425223995,10.424981644277036,1.5,22.109724256727432,26.610123654287257,27.27677588714124,0.6358805305473462,0.6061872791473308,1.0,1.0,1.6384808794676848
63.452278576965895,10.425400438605358,1.5,22.291500515407986,26.62564093448614,27.14162115107213,0.6344225890380261,0.6075793960859681,1.0,1.0,1.7731511402825444
63.4526027287078,10.425819242418491,1.5,22.45786370171441,26.63984248201184,27.04376184052547,0.6330865637808093,0.6090989292137102,1.0,1.0,1.8580853042304317
63.4529268804497,10.426238055716796,1.5,22.75570339626736,26.66526748541038,26.983149476514576,0.6306906590046019,0.6095966501056619,1.0,1.0,1.9115998469845552
63.45325103219161,10.426656878500635,1.5,22.90243191189236,26.677792924687463,26.927926364196544,0.6295084585893258,0.6115141560578179,1.0,1.0,1.9454220430104214
63.45357518393351,10.427075710770374,1.5,23.089452107747395,26.69375785213727,26.889591983933553,0.6279998523223358,0.6129646970459025,1.0,1.0,1.9667951549778775
63.45389933567541,10.427494552526372,1.5,23.319649590386284,26.713408596767582,26.865397078587954,0.6261402555526587,0.6138447852002956,1.0,1.0,1.9801912706582718
63.454223487417316,10.427913403768992,1.5,23.43774922688802,26.7234901396725,26.840161734444333,0.625185071221899,0.6153682437766975,1.0,1.0,1.988448119554282
63.454547639159216,10.428332264498598,1.5,23.5664554172092,26.734477108119545,26.82297533564883,0.6241432265397395,0.6164618504919955,1.0,1.0,1.9934219993438713
63.45487179090112,10.428751134715553,1.5,23.77080790201823,26.75192160163666,26.81825015007652,0.6224871859574901,0.6165840097611769,1.0,1.0,1.9963413788975322
63.44727929819089,10.417975725086817,1.5,19.06241183810764,26.34999066994438,27.6616167709413,0.6600143642946451,1.0,1.0,1.0,0.18162818240062562
63.4476034499328,10.418394371713374,1.5,19.665101793077252,26.40143913176331,27.601167129652982,0.6552892347645736,0.9999042700500386,1.0,1.0,0.32699381177449843
63.4479276016747,10.418813027819239,1.5,18.778064303927952,26.325717421095742,27.6811878719069,0.6622350264577801,0.9996587363904657,1.0,1.0,0.3063736379283169
63.4482517534166,10.419231693404772,1.5,18.43096415201823,26.296087312338127,27.617501388857686,0.6649381241835324,0.8788714155410101,1.0,1.0,0.5719264025061198
63.448575905158506,10.419650368470334,1.5,18.64533148871528,26.31438672092515,27.583904788284762,0.6632697022865603,0.6981257888810466,1.0,1.0,0.895375669784516
63.448900056900406,10.42006905301629,1.5,19.486255221896705,26.38617194353003,27.60938173740132,0.6566939743214494,0.6100598973477,1.0,1.0,1.182237340809754
63.44922420864231,10.420487747043001,1.5,19.648935953776043,26.40005913934897,27.607404503426576,0.6554162967801387,0.5874790967829222,1.0,1.0,1.3326393804261873
63.44954836038421,10.42090645055083,1.5,20.09487745496962,26.43812681263347,27.6871704222758,0.6519048530263617,0.5723433201675305,1.0,1.0,1.3098122856034284
63.44987251212612,10.42132516354014,1.5,20.50604248046875,26.47322580165966,27.84216527944109,0.6486556574086706,0.5518021563744742,1.0,1.0,1.1009546143339646
63.45019666386802,10.421743886011289,1.5,20.68209669325087,26.488254620988236,28.055829780427693,0.6472610589206323,0.455366456600222,1.0,0.0,0.7056718324557884
63.45052081560993,10.422162617964643,1.5,20.836139255099827,26.501404421804438,28.290956595802704,0.6460391977294643,3.5457083516920075e-08,1.0,0.0,0.2323627383288454
63.45084496735183,10.422581359400564,1.5,21.17952134874132,26.53071713954321,28.357158331209238,0.6433100979936707,0.0011945223780534364,1.0,0.0,0.34292906865090916
63.45116911909373,10.423000110319414,1.5,21.43616231282552,26.55262522467552,27.99904831113287,0.6412655807748399,0.500755554601543,1.0,1.0,0.7088746896023824
63.451493270835634,10.423418870721555,1.5,21.612169053819443,26.567649991587977,27.64853160759961,0.6398610841771804,0.6189302692984221,1.0,1.0,1.0775977093001208
63.451817422577534,10.42383764060735,1.5,21.79893832736545,26.583593499124063,27.43650916222635,0.638368637924775,0.6188382083680699,1.0,1.0,1.3649927062485405
63.45214157431944,10.424256419977159,1.5,22.176900227864586,26.615858112540128,27.303522300326588,0.6353419715654547,0.611099947365269,1.0,1.0,1.5710321973513395
63.45246572606134,10.424675208831347,1.5,22.317091200086807,26.627825476227315,27.18420212122637,0.6342171816485207,0.6093911511518421,1.0,1.0,1.7138701754098808
63.45278987780325,10.425094007170275,1.5,22.47086418999566,26.64095226510918,27.091654757741903,0.6329820916085191,0.6090414431362764,1.0,1.0,1.81144647160929
63.45311402954515,10.425512814994308,1.5,22.626690334743923,26.65425432098777,27.018483714326745,0.6317291052716505,0.6096337929343661,1.0,1.0,1.8777668787860482
63.453438181287055,10.425931632303804,1.5,22.994593302408852,26.68566025637612,26.977707680181716,0.6287652821034126,0.6089488847655313,1.0,1.0,1.922546094150459
63.453762333028955,10.42635045909913,1.5,23.13976711697049,26.69805297902563,26.92931600415701,0.6275936474146224,0.6106128841077153,1.0,1.0,1.952278701676339
63.454086484770855,10.426769295380646,1.5,23.26662360297309,26.70888204797356,26.889264675846682,0.6265688757928862,0.612474652151589,1.0,1.0,1.9714847039527752
63.45441063651276,10.427188141148715,1.5,23.38427225748698,26.71892509292544,26.857409433728392,0.6256176859913145,0.6142551443207177,1.0,1.0,1.9834759587444466
63.45473478825466,10.4276069964037,1.5,23.713175455729168,26.74700182375089,26.851702805875906,0.622954459824303,0.6140012646541526,1.0,1.0,1.9906990253725851
63.45505893999657,10.428025861145962,1.5,23.842797173394096,26.758066945937184,26.836113833401924,0.6219032575766021,0.6150327420798014,1.0,1.0,1.9949021777622287
63.44746644728634,10.417250573411078,1.5,21.566636827256943,26.563763145622627,27.965408824966204,0.640224603679423,0.5379148704999073,1.0,1.0,0.6028443867655584
63.447790599028245,10.417669214564345,1.5,20.806713528103295,26.49889250273329,27.810840864480816,0.6462727184517022,0.7426125452906547,1.0,1.0,0.5388685789407496
63.448114750770145,10.418087865196851,1.5,20.046449449327252,26.433992769285457,27.66698644713351,0.6522868236248536,0.9907495471599748,1.0,1.0,0.37600632945918117
63.448438902512045,10.418506525308954,1.5,19.546681722005207,26.391330235049654,27.521127782453245,0.656219598962397,0.9999984971010171,1.0,1.0,0.3202076488123131
63.44876305425395,10.41892519490102,1.5,20.01995340983073,26.43173094217991,27.58757663024373,0.652495742862068,0.7797151666674573,1.0,1.0,0.7312724719753865
63.44908720599585,10.419343873973407,1.5,20.02201165093316,26.43190664336408,27.615188958540145,0.652479515447307,0.6249748630967624,1.0,1.0,1.0990545004782815
63.44941135773776,10.419762562526481,1.5,20.081971910264755,26.437025134368344,27.636722179432113,0.6520066591818175,0.5853326655928145,1.0,1.0,1.2981964991710941
63.44973550947966,10.420181260560602,1.5,20.57836405436198,26.479399512872945,27.71815428772235,0.6480830091164015,0.5641807171883396,1.0,1.0,1.3207336858462482
63.450059661221566,10.420599968076132,1.5,20.745807223849827,26.49369325286513,27.817829532285636,0.6467558921491751,0.5526125794916246,1.0,1.0,1.1735911662728151
63.450383812963466,10.421018685073436,1.5,20.86836242675781,26.50415514396773,27.961011473377688,0.6457834136336477,0.5199234793044017,1.0,1.0,0.8833860347674887
63.45070796470537,10.421437411552875,1.5,20.97904290093316,26.51360335212643,28.09532280813179,0.644904343431074,0.3690111805075925,1.0,0.0,0.5338480028800243
63.45103211644727,10.421856147514807,1.5,21.302369859483505,26.5412040687882,28.00010609125312,0.6423319410025551,0.49961404439701357,1.0,0.0,0.33115103260668405
63.45135626818917,10.422274892959601,1.5,21.558761596679688,26.56309087873593,27.682951177324085,0.6402874649713265,0.7776304381307297,1.0,1.0,0.6441029540590616
63.45168041993108,10.422693647887616,1.5,21.697796291775173,26.574959537145027,27.557065420767202,0.6391771122990624,0.6841452190803061,1.0,1.0,0.9612937181766357
63.45200457167298,10.423112412299215,1.5,21.85662841796875,26.588518197800823,27.448029955844195,0.6379072176760082,0.6428524918516584,1.0,1.0,1.2278957999360534
63.45232872341489,10.42353118619476,1.5,22.122438218858505,26.6112089781588,27.335849567169294,0.635778621515483,0.6247232727898256,1.0,1.0,1.4453777279988511
63.45265287515679,10.423949969574613,1.5,22.369193183051216,26.632273147636354,27.239149571691343,0.6337988585416817,0.6151289916869452,1.0,1.0,1.612237837217569
63.452977026898694,10.424368762439137,1.5,22.503618028428814,26.643748287495413,27.15086897026014,0.6327188374893202,0.6109724012043733,1.0,1.0,1.7357012975085702
63.453301178640594,10.424787564788694,1.5,22.72092013888889,26.66229822223548,27.081942530074553,0.6309707291423771,0.6085460274039426,1.0,1.0,1.8253633363919823
63.4536253303825,10.425206376623649,1.5,22.877939860026043,26.67570216743339,27.017051787086718,0.629705877918174,0.6085443418504903,1.0,1.0,1.8887877882926278
63.4539494821244,10.42562519794436,1.5,23.19397650824653,26.702680548764093,26.97458760486374,0.6271558433514498,0.6082442214964126,1.0,1.0,1.931896103113046
63.45427363386631,10.426044028751193,1.5,23.31925286187066,26.71337473014724,26.925379059086318,0.6261434629729058,0.6101753931884506,1.0,1.0,1.9598474458399728
63.45459778560821,10.426462869044508,1.5,23.507726033528645,26.729463690475814,26.891500689797443,0.624618739114436,0.6116305272427477,1.0,1.0,1.9771362015023115
63.45492193735011,10.426881718824669,1.5,23.64218987358941,26.74094215910525,26.86261837461141,0.6235297511462224,0.6133147588432903,1.0,1.0,1.987376950174627
63.455246089092014,10.427300578092039,1.5,23.89827643500434,26.762802917806567,26.852782231190798,0.6214530570982575,0.6136174490841113,1.0,1.0,1.9932164955820577
63.447653596381784,10.416525412255627,1.5,23.61148240831163,26.73832082479916,28.072685743678754,0.6237785299863565,0.46798493490326465,1.0,0.0,0.9511937397062012
63.44797774812369,10.416944047935404,1.5,21.476126776801216,26.556036780122916,27.886810310365462,0.6409468395792377,0.6044890942612982,1.0,1.0,0.6535722951629271
63.44830189986559,10.417362693094349,1.5,20.88961622450087,26.5059694685515,27.73628477214467,0.6456146672438121,0.9994943287559985,1.0,1.0,0.28323341178468836
63.4486260516075,10.417781347732824,1.5,21.13287014431424,26.526734772341,27.656585482741562,0.64368130264722,0.9893274959097919,1.0,1.0,0.3862541115922117
63.4489502033494,10.418200011851189,1.5,20.822635226779514,26.5002516541505,27.627331496200455,0.646146371677327,0.7456352125237012,1.0,1.0,0.7509667144500275
63.4492743550913,10.418618685449808,1.5,20.553824530707463,26.47730470320276,27.634099126489044,0.6482773528550666,0.6222227676536397,1.0,1.0,1.084115494360974
63.449598506833205,10.419037368529041,1.5,21.03880988226997,26.51870534400797,27.69029030205412,0.6444293280571225,0.5736706183559707,1.0,1.0,1.2913374482794886
63.449922658575105,10.419456061089255,1.5,21.01064724392361,26.51630124815116,27.69912359159222,0.6446531867733029,0.5644713310372348,1.0,1.0,1.3614884139020975
63.45024681031701,10.419874763130807,1.5,21.011817084418404,26.516401111262425,27.718855670485297,0.6446438889572962,0.5654344449866684,1.0,1.0,1.306278545014898
63.45057096205891,10.420293474654061,1.5,21.11832512749566,26.525493140990957,27.740882077863702,0.6437970098485754,0.5772782668715406,1.0,1.0,1.1529309349458063
63.45089511380082,10.42071219565938,1.5,21.473546346028645,26.555816502361544,27.72659715189345,0.6409674230689972,0.6211112004357826,1.0,1.0,0.9415512802252914
63.45121926554272,10.421130926147129,1.5,21.55352444118924,26.562643810401596,27.62631033898533,0.6403292666444442,0.7568304179348904,1.0,1.0,0.7326663627503571
63.451543417284626,10.421549666117663,1.5,21.658004760742188,26.5715627440706,27.63991883805056,0.6394950139746305,0.8224985748311444,1.0,1.0,0.6239445661813185
63.451867569026525,10.421968415571351,1.5,21.8579593234592,26.588631810181028,27.62281803594443,0.6378965703815282,0.7809047691321966,1.0,1.0,0.6975155060678724
63.452191720768425,10.422387174508554,1.5,22.1575198703342,26.61420371366353,27.50103974880487,0.6354973740225623,0.7095237204436751,1.0,1.0,0.9507489421281718
63.45251587251033,10.422805942929632,1.5,22.27186584472656,26.623964826237525,27.386333919494046,0.634580163479869,0.6582259186062142,1.0,1.0,1.226973098458828
63.45284002425223,10.423224720834948,1.5,22.37596808539497,26.632851485306805,27.296519191733278,0.6337444516366735,0.6308874995176476,1.0,1.0,1.450840823316067
63.45316417599414,10.423643508224867,1.5,22.685528225368923,26.65927700129689,27.232115018262526,0.6312556287432711,0.6146581361464879,1.0,1.0,1.6230922702325337
63.45348832773604,10.42406230509975,1.5,22.813707139756943,26.670218958979287,27.15372718319593,0.6302234663673658,0.6085873715784911,1.0,1.0,1.752204394448541
63.453812479477946,10.424481111459956,1.5,22.954674614800343,26.682252608615688,27.078597791753044,0.6290872399163213,0.6067295668608594,1.0,1.0,1.8445742045488813
63.454136631219846,10.424899927305853,1.5,23.114259507921005,26.69587552901265,27.011293154251643,0.6277995941160949,0.6071607215176381,1.0,1.0,1.906812662672447
63.45446078296175,10.425318752637802,1.5,23.467912462022568,26.726065015922483,26.97052112973679,0.6249409889528292,0.6070959139327311,1.0,1.0,1.9463351387783085
63.45478493470365,10.425737587456162,1.5,23.59634568956163,26.73702868297689,26.92228857808664,0.6239011423381983,0.6093605123737922,1.0,1.0,1.9701545423627542
63.45510908644555,10.4261564317613,1.5,23.732494778103295,26.748651012378208,26.886461800366956,0.6227978421373805,0.6113825750807289,1.0,1.0,1.9838892228411225
63.45543323818746,10.426575285553575,1.5,23.939239501953125,26.76629971872141,26.867248863318892,0.6211205460917323,0.6124093340809105,1.0,1.0,1.9915215200825076
63.44784074547723,10.415800241620257,1.5,24.48702663845486,26.81306141658085,28.025155381074445,0.6166654479360316,0.4930684329593252,1.0,0.0,1.2032166771053399
63.44816489721914,10.416218871826343,1.5,23.194312201605904,26.70270920513515,27.969010999436428,0.6271531317236156,0.5150697068536726,1.0,1.0,0.9056382468918597
63.44848904896104,10.416637511511526,1.5,22.247672186957463,26.62189954131328,27.888002262296943,0.6347742939970397,0.6360311895575192,1.0,1.0,0.567408678575314
63.44881320070294,10.417056160676168,1.5,21.75739034016927,26.580046766653595,27.80623477292522,0.6387008249163703,0.874316525611989,1.0,1.0,0.4110072578002776
63.44913735244484,10.417474819320633,1.5,21.439253065321186,26.55288906591006,27.7573279510352,0.6412409336279941,0.682830764437892,1.0,1.0,0.7142916304648875
63.44946150418674,10.417893487445282,1.5,21.79886711968316,26.5835874204999,27.771850104170362,0.638369207338066,0.5863805691808633,1.0,1.0,1.0224422771942345
63.44978565592865,10.418312165050475,1.5,21.541046142578125,26.56157860388145,27.725062033055345,0.6404288585555437,0.5709251554628975,1.0,1.0,1.2402767298295527
63.45010980767055,10.418730852136576,1.5,21.46115960015191,26.55475911121533,27.692735074607512,0.6410662235311554,0.5657823066324967,1.0,1.0,1.3619643959923435
63.45043395941246,10.41914954870395,1.5,21.42412821451823,26.551597937191826,27.666291059623234,0.6413615408573136,0.5685343044539246,1.0,1.0,1.3902995405782226
63.45075811115436,10.419568254752955,1.5,21.81469048394097,26.5849381776266,27.670982230015166,0.638242668041351,0.5730541191869705,1.0,1.0,1.3366502108886675
63.451082262896264,10.419986970283956,1.5,21.80307176378038,26.58394634878386,27.6396041388397,0.6383355843138983,0.5967508107640205,1.0,1.0,1.212983451923917
63.451406414638164,10.420405695297314,1.5,21.846398247612846,26.58764490212928,27.65617764242314,0.6379890558642413,0.6299758766202841,1.0,1.0,1.0179718459995295
63.45173056638007,10.420824429793392,1.5,21.92971632215712,26.594757326588443,27.683728197107506,0.6373223538932743,0.7270842382171495,1.0,1.0,0.723611090925333
63.45205471812197,10.42124317377255,1.5,22.25647820366753,26.622651264501545,27.591333589052425,0.6347036382923569,0.9995509000394618,1.0,1.0,0.35081272682857284
63.45237886986387,10.421661927235155,1.5,22.37362840440538,26.63265175908428,27.482988203349947,0.6337632411120564,0.9645761375299392,1.0,1.0,0.5349793047345325
63.45270302160578,10.422080690181565,1.5,22.461810641818577,26.64017941146549,27.433790172214014,0.6330548471362525,0.7453046341681582,1.0,1.0,0.9263752201106672
63.45302717334768,10.422499462612144,1.5,22.71383497450087,26.66169339913117,27.386551639780937,0.6310277694206816,0.6546883622357276,1.0,1.0,1.241487508803517
63.453351325089585,10.422918244527255,1.5,22.75266859266493,26.66500842023768,27.309399331122464,0.6307150976020769,0.6229188573171064,1.0,1.0,1.4850232620361048
63.453675476831485,10.42333703592726,1.5,22.92695617675781,26.679886431795328,27.230418762499077,0.6293107454265411,0.6088876545541843,1.0,1.0,1.6685594288363437
63.45399962857339,10.423755836812521,1.5,23.04675801595052,26.690113282763598,27.14101290306891,0.6283444200965093,0.6048052035704707,1.0,1.0,1.7976782329722383
63.45432378031529,10.424174647183401,1.5,23.29710896809896,26.711484422761423,27.067604372856547,0.6263224752526302,0.6038153183116783,1.0,1.0,1.8820371798615427
63.4546479320572,10.424593467040262,1.5,23.43282741970486,26.72306999095946,26.99627573179129,0.6252248939537607,0.6058042319112117,1.0,1.0,1.9338200477947711
63.4549720837991,10.425012296383468,1.5,23.70094638400608,26.745957892415323,26.950809315670913,0.6230535878868758,0.6071843355042624,1.0,1.0,1.9640494906375068
63.455296235541,10.42543113521338,1.5,23.83101569281684,26.75706122309636,26.907897383566294,0.6219988400949608,0.6096050383935162,1.0,1.0,1.9809937144216545
63.455620387282906,10.42584998353036,1.5,24.020640055338543,26.773248454515585,26.88270448333959,0.6204595244897777,0.6110616767596171,1.0,1.0,1.990179904571065
63.448027894572675,10.415075061504757,1.5,25.07787238226997,26.86349880058053,27.908322490918454,0.6118428204493668,0.517744888822785,1.0,1.0,1.4354172249440207
63.44835204631458,10.41549368623695,1.5,24.72126939561632,26.83305748495533,27.954724958928985,0.6147556171021176,0.51202126722466,1.0,1.0,1.2256782078643336
63.44867619805648,10.415912320448172,1.5,23.90399169921875,26.76329079976029,27.933801925925792,0.6214066697653142,0.5267777318677961,1.0,1.0,0.9927218160143967
63.44900034979839,10.416330964138782,1.5,22.47970750596788,26.64170717233868,27.84804181278614,0.6329110209237405,0.5924873217636957,1.0,1.0,0.8059394103546479
63.44932450154029,10.416749617309144,1.5,22.058978610568577,26.605791766195622,27.82446960403616,0.6362871875798818,0.6127688751759246,1.0,1.0,0.7826746182708211
63.449648653282196,10.41716827995962,1.5,22.41208224826389,26.63593436086191,27.826068873595247,0.6334543859039108,0.5816758528333271,1.0,1.0,0.9184651230722788
63.449972805024096,10.417586952090572,1.5,22.180043538411457,26.61612644037822,27.765055943613863,0.6353167646609114,0.5752740599121022,1.0,1.0,1.112535106639958
63.450296956765996,10.418005633702363,1.5,21.917221069335938,26.59369067277683,27.7085387880708,0.6374223661163141,0.5707658112204868,1.0,1.0,1.2784544103335385
63.4506211085079,10.418424324795355,1.5,22.276935153537327,26.62439756638633,27.72635571895422,0.6345394828474711,0.5574422659513516,1.0,1.0,1.3761885452861586
63.4509452602498,10.41884302536991,1.5,22.2079586452908,26.6185094057796,27.721158961728655,0.6350928815707284,0.556963396561994,1.0,1.0,1.395062084717708
63.45126941199171,10.419261735426389,1.5,22.16168721516927,26.614559457906264,27.720277402006115,0.635463959818394,0.5623945627757727,1.0,1.0,1.3346098813186522
63.45159356373361,10.419680454965157,1.5,22.153934054904514,26.613897611518137,27.716827316948752,0.6355261246394437,0.5793785692274376,1.0,1.0,1.188997398709799
63.45191771547552,10.420099183986574,1.5,22.490642971462677,26.64264067533527,27.695005337809075,0.6328231300553862,0.6350719653754379,1.0,1.0,0.939803679515588
63.45224186721742,10.420517922491003,1.5,22.524595472547745,26.64553902122826,27.594128305420718,0.6325502016055775,0.880236982534394,1.0,1.0,0.5874337716638864
63.452566018959324,10.420936670478808,1.5,22.559295654296875,26.64850119267497,27.538969616576193,0.6322711936964072,0.999922754485309,1.0,1.0,0.34906338741813947
63.452890170701224,10.421355427950349,1.5,22.9110107421875,26.678525254170065,27.51542006726049,0.6294393004574419,0.8403023940299087,1.0,1.0,0.697618737407965
63.453214322443124,10.42177419490599,1.5,22.927135891384548,26.67990177308489,27.463864671966746,0.6293092964518069,0.6833126923516402,1.0,1.0,1.0601956317915056
63.45353847418503,10.422192971346092,1.5,22.944759792751736,26.681406232565443,27.39216581691099,0.6291671923350072,0.6273485515493771,1.0,1.0,1.3679129210838878
63.45386262592693,10.422611757271019,1.5,22.99107360839844,26.68535979866745,27.292888994060593,0.6287936732609256,0.6083579074759756,1.0,1.0,1.6034097123537374
63.45418677766884,10.423030552681132,1.5,23.311687893337677,26.7127289486944,27.205925542591736,0.6262046215968448,0.6006629377746675,1.0,1.0,1.7644385292240383
63.45451092941074,10.423449357576795,1.5,23.43169657389323,26.72297345661857,27.108110525408716,0.6252340435281869,0.6010837476974831,1.0,1.0,1.865973978156329
63.454835081152645,10.423868171958368,1.5,23.5579104953342,26.73374767321988,27.02595503491595,0.6242124237118449,0.6035263265951775,1.0,1.0,1.9263581804509575
63.455159232894545,10.424286995826217,1.5,23.68798149956597,26.744851148630055,26.96176804333148,0.6231586715424093,0.6064463777673402,1.0,1.0,1.960694385004227
63.45548338463645,10.424705829180702,1.5,24.03342183430989,26.774339567553,26.932664135515665,0.6203556966872351,0.6073356270530086,1.0,1.0,1.97952868551712
63.45580753637835,10.425124672022186,1.5,24.111097547743057,26.780970333411748,26.894987300302386,0.6197245419167062,0.6099392126637109,1.0,1.0,1.9895578381992312
63.44821504366812,10.41434987190892,1.5,25.852291531032986,26.92960687767465,27.80063505288927,0.6054957226961825,0.5301092521728102,1.0,1.0,1.6245122318080993
