lat,lon,depth
63.453438181287055,10.425931632303804,0.5
63.453762333028955,10.42635045909913,0.5
63.454086484770855,10.426769295380646,0.5
63.45441063651276,10.427188141148715,0.5
63.45473478825466,10.4276069964037,0.5
63.45505893999657,10.428025861145962,0.5
63.44746644728634,10.417250573411078,0.5
63.447790599028245,10.417669214564345,0.5
63.448114750770145,10.418087865196851,0.5
63.448438902512045,10.418506525308954,0.5
63.44876305425395,10.41892519490102,0.5
63.44908720599585,10.419343873973407,0.5
63.44941135773776,10.419762562526481,0.5
63.44973550947966,10.420181260560602,0.5
63.450059661221566,10.420599968076132,0.5
63.450383812963466,10.421018685073436,0.5
63.45070796470537,10.421437411552875,0.5
63.45103211644727,10.421856147514807,0.5
63.45135626818917,10.422274892959601,0.5
63.45168041993108,10.422693647887616,0.5
63.45200457167298,10.423112412299215,0.5
63.45232872341489,10.42353118619476,0.5
63.45265287515679,10.423949969574613,0.5
63.452977026898694,10.424368762439137,0.5
63.453301178640594,10.424787564788694,0.5
63.4536253303825,10.425206376623649,0.5
63.4539494821244,10.42562519794436,0.5
63.45427363386631,10.426044028751193,0.5
63.45459778560821,10.426462869044508,0.5
63.45492193735011,10.426881718824669,0.5
63.455246089092014,10.427300578092039,0.5
63.447653596381784,10.416525412255627,0.5
63.44797774812369,10.416944047935404,0.5
63.44830189986559,10.417362693094349,0.5
63.4486260516075,10.417781347732824,0.5
63.4489502033494,10.418200011851189,0.5
63.4492743550913,10.418618685449808,0.5
63.449598506833205,10.419037368529041,0.5
63.449922658575105,10.419456061089255,0.5
63.45024681031701,10.419874763130807,0.5
63.45057096205891,10.420293474654061,0.5
63.45089511380082,10.42071219565938,0.5
63.45121926554272,10.421130926147129,0.5
63.451543417284626,10.421549666117663,0.5
63.451867569026525,10.421968415571351,0.5
63.452191720768425,10.422387174508554,0.5
63.45251587251033,10.422805942929632,0.5
63.45284002425223,10.423224720834948,0.5
63.45316417599414,10.423643508224867,0.5
63.45348832773604,10.42406230509975,0.5
63.453812479477946,10.424481111459956,0.5
63.454136631219846,10.424899927305853,0.5
63.45446078296175,10.425318752637802,0.5
63.45478493470365,10.425737587456162,0.5
63.45510908644555,10.4261564317613,0.5
63.45543323818746,10.426575285553575,0.5
63.44784074547723,10.415800241620257,0.5
63.44816489721914,10.416218871826343,0.5
63.44848904896104,10.416637511511526,0.5
63.44881320070294,10.417056160676168,0.5
63.44913735244484,10.417474819320633,0.5
63.44946150418674,10.417893487445282,0.5
63.44978565592865,10.418312165050475,0.5
63.45010980767055,10.418730852136576,0.5
63.45043395941246,10.41914954870395,0.5
63.45075811115436,10.419568254752955,0.5
63.451082262896264,10.419986970283956,0.5
63.451406414638164,10.420405695297314,0.5
63.45173056638007,10.420824429793392,0.5
63.45205471812197,10.42124317377255,0.5
63.45237886986387,10.421661927235155,0.5
63.45270302160578,10.422080690181565,0.5
63.45302717334768,10.422499462612144,0.5
63.453351325089585,10.422918244527255,0.5
63.453675476831485,10.42333703592726,0.5
63.45399962857339,10.423755836812521,0.5
63.45432378031529,10.424174647183401,0.5
63.4546479320572,10.424593467040262,0.5
63.4549720837991,10.425012296383468,0.5
63.455296235541,10.42543113521338,0.5
63.455620387282906,10.42584998353036,0.5
63.448027894572675,10.415075061504757,0.5
63.44835204631458,10.41549368623695,0.5
63.44867619805648,10.415912320448172,0.5
63.44900034979839,10.416330964138782,0.5
63.44932450154029,10.416749617309144,0.5
63.449648653282196,10.41716827995962,0.5
63.449972805024096,10.417586952090572,0.5
63.450296956765996,10.418005633702363,0.5
63.4506211085079,10.418424324795355,0.5
63.4509452602498,10.41884302536991,0.5
63.45126941199171,10.419261735426389,0.5
63.45159356373361,10.419680454965157,0.5
63.45191771547552,10.420099183986574,0.5
63.45224186721742,10.420517922491003,0.5
63.452566018959324,10.420936670478808,0.5
63.452890170701224,10.421355427950349,0.5
63.453214322443124,10.42177419490599,0.5
63.45353847418503,10.422192971346092,0.5
63.45386262592693,10.422611757271019,0.5
63.45418677766884,10.423030552681132,0.5
63.45451092941074,10.423449357576795,0.5
63.454835081152645,10.423868171958368,0.5
63.455159232894545,10.424286995826217,0.5
63.45548338463645,10.424705829180702,0.5
63.45580753637835,10.425124672022186,0.5
63.44821504366812,10.41434987190892,0.5
63.44853919541003,10.414768491167019,0.5
63.44886334715193,10.415187119904076,0.5
63.449187498893835,10.415605758120451,0.5
63.449511650635735,10.416024405816511,0.5
63.44983580237764,10.416443062992613,0.5
63.45015995411954,10.416861729649122,0.5
63.45048410586144,10.417280405786402,0.5
63.45080825760335,10.417699091404812,0.5
63.45113240934525,10.418117786504713,0.5
63.451456561087156,10.41853649108647,0.5
63.451780712829056,10.418955205150448,0.5
63.45210486457096,10.419373928697004,0.5
63.45242901631286,10.419792661726502,0.5
63.45275316805477,10.420211404239305,0.5
63.45307731979667,10.420630156235777,0.5
63.45340147153857,10.421048917716277,0.5
63.45372562328048,10.42146768868117,0.5
63.454049775022376,10.421886469130817,0.5
63.45437392676428,10.422305259065581,0.5
63.45469807850618,10.422724058485825,0.5
63.45502223024809,10.42314286739191,0.5
63.45534638198999,10.423561685784199,0.5
63.4556705337319,10.423980513663055,0.5
63.4559946854738,10.42439935102884,0.5
63.44840219276357,10.413624672832535,0.5
63.448726344505474,10.414043286616337,0.5
63.449050496247374,10.41446190987903,0.5
63.44937464798928,10.41488054262097,0.5
63.44969879973118,10.415299184842524,0.5
63.45002295147309,10.415717836544054,0.5
63.45034710321499,10.416136497725919,0.5
63.450671254956895,10.416555168388484,0.5
63.450995406698794,10.416973848532109,0.5
63.451319558440694,10.41739253815716,0.5
63.4516437101826,10.417811237263994,0.5
63.4519678619245,10.418229945852977,0.5
63.45229201366641,10.41864866392447,0.5
63.45261616540831,10.419067391478837,0.5
63.452940317150215,10.41948612851644,0.5
63.453264468892115,10.419904875037638,0.5
63.45358862063402,10.420323631042796,0.5
63.45391277237592,10.420742396532278,0.5
63.45423692411782,10.421161171506444,0.5
63.45456107585973,10.421579955965658,0.5
63.45488522760163,10.42199874991028,0.5
63.455209379343536,10.422417553340676,0.5
63.455533531085436,10.422836366257204,0.5
63.45585768282734,10.423255188660232,0.5
63.45618183456924,10.423674020550118,0.5
63.44858934185901,10.412899464275393,0.5
63.44891349360092,10.4133180725847,0.5
63.44923764534282,10.413736690372826,0.5
63.449561797084726,10.41415531764013,0.5
63.449885948826626,10.414573954386979,0.5
63.45021010056853,10.414992600613731,0.5
63.45053425231043,10.415411256320752,0.5
63.45085840405234,10.4158299215084,0.5
63.45118255579424,10.416248596177041,0.5
63.45150670753614,10.416667280327037,0.5
63.45183085927805,10.417085973958747,0.5
63.45215501101995,10.417504677072536,0.5
63.452479162761854,10.417923389668767,0.5
63.452803314503754,10.4183421117478,0.5
63.45312746624566,10.418760843309997,0.5
63.45345161798756,10.419179584355723,0.5
63.45377576972947,10.41959833488534,0.5
63.45409992147137,10.420017094899208,0.5
63.45442407321327,10.420435864397692,0.5
63.454748224955175,10.420854643381153,0.5
63.455072376697075,10.421273431849954,0.5
63.45539652843898,10.421692229804458,0.5
63.45572068018088,10.422111037245026,0.5
63.45604483192279,10.422529854172021,0.5
63.45636898366469,10.422948680585808,0.5
63.44877649095446,10.412174246237287,0.5
63.449100642696365,10.412592849071896,0.5
63.449424794438265,10.413011461385253,0.5
63.44974894618017,10.41343008317772,0.5
63.45007309792207,10.413848714449662,0.5
63.45039724966398,10.414267355201437,0.5
63.45072140140588,10.414686005433412,0.5
63.451045553147786,10.415104665145943,0.5
63.451369704889686,10.4155233343394,0.5
63.451693856631586,10.415942013014137,0.5
63.45201800837349,10.416360701170522,0.5
63.45234216011539,10.416779398808917,0.5
63.4526663118573,10.41719810592968,0.5
63.4529904635992,10.417616822533178,0.5
63.45331461534111,10.418035548619772,0.5
63.45363876708301,10.418454284189824,0.5
63.453962918824914,10.418873029243695,0.5
63.454287070566814,10.41929178378175,0.5
63.45461122230872,10.41971054780435,0.5
63.45493537405062,10.420129321311858,0.5
63.45525952579252,10.420548104304636,0.5
63.45558367753443,10.420966896783046,0.5
63.45590782927633,10.421385698747452,0.5
63.456231981018234,10.421804510198216,0.5
63.456556132760134,10.422223331135699,0.5
63.44896364004991,10.411449018718004,0.5
63.44928779179181,10.411867616077714,0.5
63.44961194353371,10.412286222916103,0.5
63.44993609527562,10.412704839233532,0.5
63.45026024701752,10.413123465030365,0.5
63.450584398759425,10.413542100306962,0.5
63.450908550501325,10.413960745063688,0.5
63.45123270224323,10.414379399300904,0.5
63.45155685398513,10.41479806301897,0.5
63.45188100572704,10.415216736218252,0.5
63.45220515746894,10.41563541889911,0.5
63.45252930921084,10.416054111061907,0.5
63.452853460952745,10.416472812707005,0.5
63.453177612694645,10.416891523834767,0.5
63.45350176443655,10.417310244445554,0.5
63.45382591617845,10.41772897453973,0.5
63.45415006792036,10.418147714117657,0.5
63.45447421966226,10.418566463179696,0.5
63.454798371404166,10.418985221726212,0.5
63.455122523146066,10.419403989757564,0.5
63.455446674887966,10.419822767274118,0.5
63.45577082662987,10.420241554276235,0.5
63.45609497837177,10.420660350764276,0.5
63.45641913011368,10.421079156738605,0.5
63.45674328185558,10.421497972199585,0.5
63.44915078914536,10.410723781717339,0.5
63.44947494088726,10.411142373601947,0.5
63.449799092629156,10.411560974965166,0.5
63.45012324437106,10.411979585807355,0.5
63.45044739611296,10.412398206128879,0.5
63.45077154785487,10.412816835930098,0.5
63.45109569959677,10.413235475211373,0.5
63.45141985133868,10.41365412397307,0.5
63.45174400308058,10.414072782215548,0.5
63.452068154822484,10.41449144993917,0.5
63.452392306564384,10.414910127144301,0.5
63.452716458306284,10.4153288138313,0.5
63.45304061004819,10.41574751000053,0.5
63.45336476179009,10.416166215652353,0.5
63.453688913532,10.416584930787135,0.5
63.4540130652739,10.417003655405233,0.5
63.454337217015805,10.417422389507012,0.5
63.454661368757705,10.417841133092836,0.5
63.45498552049961,10.418259886163064,0.5
63.45530967224151,10.41867864871806,0.5
63.45563382398341,10.419097420758188,0.5
63.45595797572532,10.419516202283809,0.5
63.45628212746722,10.419934993295286,0.5
63.456606279209126,10.42035379379298,0.5
63.456930430951026,10.420772603777255,0.5
63.4493379382408,10.409998535235081,0.5
63.4496620899827,10.410417121644388,0.5
63.44998624172461,10.410835717532235,0.5
63.45031039346651,10.411254322898984,0.5
63.45063454520841,10.411672937744994,0.5
63.450958696950316,10.412091562070632,0.5
63.451282848692216,10.412510195876258,0.5
63.45160700043412,10.412928839162234,0.5
63.45193115217602,10.413347491928922,0.5
63.45225530391793,10.413766154176685,0.5
63.45257945565983,10.414184825905885,0.5
63.45290360740174,10.414603507116885,0.5
63.45322775914364,10.415022197810046,0.5
63.45355191088554,10.41544089798573,0.5
63.453876062627444,10.415859607644302,0.5
63.454200214369344,10.416278326786124,0.5
63.45452436611125,10.416697055411554,0.5
63.45484851785315,10.41711579352096,0.5
63.45517266959506,10.4175345411147,0.5
63.45549682133696,10.41795329819314,0.5
63.455820973078865,10.418372064756639,0.5
63.456145124820765,10.418790840805563,0.5
63.456469276562665,10.419209626340272,0.5
63.45679342830457,10.41962842136113,0.5
63.45711758004647,10.4200472258685,0.5
63.44952508733625,10.40927327927102,0.5
63.44984923907815,10.409691860204823,0.5
63.450173390820055,10.410110450617099,0.5
63.450497542561955,10.410529050508204,0.5
63.450821694303855,10.410947659878504,0.5
63.45114584604576,10.411366278728359,0.5
63.45146999778766,10.411784907058133,0.5
63.45179414952957,10.412203544868186,0.5
63.45211830127147,10.412622192158883,0.5
63.452442453013376,10.413040848930585,0.5
63.452766604755276,10.413459515183655,0.5
63.45309075649718,10.413878190918453,0.5
63.45341490823908,10.414296876135344,0.5
63.45373905998098,10.414715570834689,0.5
63.45406321172289,10.41513427501685,0.5
63.45438736346479,10.41555298868219,0.5
63.4547115152067,10.415971711831073,0.5
63.455035666948596,10.416390444463858,0.5
63.4553598186905,10.41680918658091,0.5
63.4556839704324,10.41722793818259,0.5
63.45600812217431,10.417646699269262,0.5
63.45633227391621,10.418065469841288,0.5
63.45665642565811,10.418484249899029,0.5
63.45698057740002,10.418903039442847,0.5
63.45730472914192,10.41932183847311,0.5
63.449712236431694,10.408548013824948,0.5
63.450036388173594,10.408966589283049,0.5
63.4503605399155,10.409385174219548,0.5
63.4506846916574,10.40980376863481,0.5
63.4510088433993,10.410222372529196,0.5
63.45133299514121,10.410640985903068,0.5
63.45165714688311,10.411059608756789,0.5
63.451981298625014,10.41147824109072,0.5
63.452305450366914,10.411896882905223,0.5
63.45262960210882,10.412315534200664,0.5
63.45295375385072,10.4127341949774,0.5
63.45327790559263,10.413152865235796,0.5
63.45360205733453,10.413571544976215,0.5
63.453926209076435,10.41399023419902,0.5
63.454250360818335,10.41440893290457,0.5
63.454574512560235,10.414827641093227,0.5
63.45489866430214,10.415246358765359,0.5
63.45522281604404,10.415665085921324,0.5
63.45554696778595,10.416083822561484,0.5
63.45587111952785,10.416502568686205,0.5
63.456195271269756,10.416921324295847,0.5
63.456519423011656,10.417340089390771,0.5
63.45684357475356,10.417758863971343,0.5
63.45716772649546,10.418177648037924,0.5
63.45749187823736,10.418596441590875,0.5
63.44989938552714,10.407822738896655,0.5
63.45022353726904,10.40824130887885,0.5
63.450547689010946,10.408659888339374,0.5
63.450871840752846,10.409078477278591,0.5
63.45119599249475,10.409497075696862,0.5
63.45152014423665,10.40991568359455,0.5
63.45184429597855,10.410334300972016,0.5
63.45216844772046,10.410752927829623,0.5
63.45249259946236,10.411171564167732,0.5
63.45281675120427,10.411590209986707,0.5
63.45314090294617,10.41200886528691,0.5
63.453465054688074,10.412427530068705,0.5
63.453789206429974,10.41284620433245,0.5
63.45411335817188,10.41326488807851,0.5
63.45443750991378,10.413683581307248,0.5
63.45476166165568,10.414102284019025,0.5
63.45508581339759,10.414520996214202,0.5
63.45540996513949,10.414939717893146,0.5
63.455734116881395,10.415358449056216,0.5
63.456058268623295,10.415777189703773,0.5
63.4563824203652,10.416195939836184,0.5
63.4567065721071,10.416614699453808,0.5
63.45703072384901,10.417033468557008,0.5
63.45735487559091,10.417452247146148,0.5
63.45767902733281,10.417871035221589,0.5
63.450086534622585,10.407097454485934,0.5
63.450410686364485,10.407516018992022,0.5
63.45073483810639,10.40793459297637,0.5
63.45105898984829,10.40835317643934,0.5
63.4513831415902,10.408771769381294,0.5
63.4517072933321,10.409190371802595,0.5
63.452031445074,10.409608983703606,0.5
63.452355596815906,10.410027605084686,0.5
63.452679748557806,10.410446235946202,0.5
63.45300390029971,10.410864876288512,0.5
63.45332805204161,10.41128352611198,0.5
63.45365220378352,10.411702185416969,0.5
63.45397635552542,10.41212085420384,0.5
63.45430050726733,10.412539532472955,0.5
63.45462465900923,10.412958220224679,0.5
63.45494881075113,10.413376917459372,0.5
63.455272962493034,10.413795624177396,0.5
63.45559711423493,10.414214340379115,0.5
63.45592126597684,10.41463306606489,0.5
63.45624541771874,10.415051801235087,0.5
63.45656956946065,10.415470545890065,0.5
63.45689372120255,10.415889300030186,0.5
63.457217872944454,10.416308063655814,0.5
63.457542024686354,10.41672683676731,0.5
63.45786617642826,10.417145619365039,0.5
63.45027368371803,10.406372160592573,0.5
63.45059783545993,10.406790719622352,0.5
63.45092198720184,10.407209288130321,0.5
63.45124613894374,10.407627866116844,0.5
63.451570290685645,10.408046453582282,0.5
63.451894442427545,10.408465050526996,0.5
63.45221859416945,10.408883656951348,0.5
63.45254274591135,10.409302272855703,0.5
63.45286689765325,10.40972089824042,0.5
63.45319104939516,10.410139533105864,0.5
63.45351520113706,10.410558177452396,0.5
63.453839352878965,10.41097683128038,0.5
63.454163504620865,10.411395494590174,0.5
63.45448765636277,10.411814167382143,0.5
63.45481180810467,10.412232849656652,0.5
63.45513595984658,10.412651541414059,0.5
63.45546011158848,10.41307024265473,0.5
63.45578426333038,10.413488953379023,0.5
63.456108415072286,10.413907673587305,0.5
63.456432566814186,10.414326403279935,0.5
63.45675671855609,10.414745142457278,0.5
63.45708087029799,10.415163891119695,0.5
63.4574050220399,10.415582649267549,0.5
63.4577291737818,10.416001416901203,0.5
63.45805332552371,10.416420194021018,0.5
63.45046083281348,10.405646857216363,0.5
63.450784984555376,10.406065410769633,0.5
63.45110913629728,10.406483973801024,0.5
63.45143328803918,10.406902546310898,0.5
63.45175743978109,10.407321128299616,0.5
63.45208159152299,10.407739719767541,0.5
63.4524057432649,10.408158320715035,0.5
63.4527298950068,10.408576931142461,0.5
63.4530540467487,10.408995551050182,0.5
63.453378198490604,10.409414180438558,0.5
63.453702350232504,10.409832819307951,0.5
63.45402650197441,10.410251467658727,0.5
63.45435065371631,10.410670125491244,0.5
63.45467480545822,10.411088792805867,0.5
63.45499895720012,10.411507469602958,0.5
63.455323108942025,10.41192615588288,0.5
63.455647260683925,10.412344851645992,0.5
63.455971412425825,10.41276355689266,0.5
63.45629556416773,10.413182271623246,0.5
63.45661971590963,10.41360099583811,0.5
63.45694386765154,10.414019729537618,0.5
63.45726801939344,10.414438472722129,0.5
63.457592171135346,10.414857225392007,0.5
63.457916322877246,10.415275987547616,0.5
63.45824047461915,10.415694759189316,0.5
63.45064798190892,10.404921544357098,0.5
63.45097213365082,10.405340092433656,0.5
63.45129628539273,10.405758649988266,0.5
63.45162043713463,10.40617721702129,0.5
63.451944588876536,10.406595793533088,0.5
63.452268740618436,10.407014379524023,0.5
63.45259289236034,10.407432974994457,0.5
63.45291704410224,10.407851579944754,0.5
63.45324119584415,10.408270194375275,0.5
63.45356534758605,10.40868881828638,0.5
63.45388949932795,10.409107451678436,0.5
63.45421365106986,10.409526094551802,0.5
63.45453780281176,10.409944746906842,0.5
63.454861954553664,10.410363408743915,0.5
63.455186106295564,10.410782080063388,0.5
63.45551025803747,10.41120076086562,0.5
63.45583440977937,10.411619451150976,0.5
63.45615856152128,10.412038150919816,0.5
63.45648271326318,10.412456860172504,0.5
63.45680686500508,10.412875578909402,0.5
63.457131016746985,10.41329430713087,0.5
63.457455168488885,10.413713044837277,0.5
63.45777932023079,10.414131792028979,0.5
63.45810347197269,10.41455054870634,0.5
63.4584276237146,10.414969314869724,0.5
63.45083513100437,10.404196222014566,0.5
63.45115928274627,10.404614764614212,0.5
63.451483434488175,10.40503331669184,0.5
63.451807586230075,10.405451878247812,0.5
63.45213173797198,10.405870449282487,0.5
63.45245588971388,10.406289029796232,0.5
63.45278004145579,10.406707619789405,0.5
63.45310419319769,10.40712621926237,0.5
63.453428344939596,10.40754482821549,0.5
63.453752496681496,10.407963446649125,0.5
63.454076648423396,10.40838207456364,0.5
63.4544008001653,10.408800711959396,0.5
63.4547249519072,10.409219358836756,0.5
63.45504910364911,10.40963801519608,0.5
63.45537325539101,10.410056681037732,0.5
63.45569740713292,10.410475356362076,0.5
63.456021558874816,10.410894041169472,0.5
63.45634571061672,10.411312735460283,0.5
63.45666986235862,10.411731439234872,0.5
63.45699401410052,10.4121501524936,0.5
63.45731816584243,10.41256887523683,0.5
63.45764231758433,10.412987607464927,0.5
63.45796646932624,10.413406349178251,0.5
63.45829062106814,10.413825100377165,0.5
63.458614772810044,10.414243861062031,0.5
63.451022280099814,10.403470890188556,0.5
63.45134643184171,10.403889427311091,0.5
63.45167058358362,10.404307973911536,0.5
63.45199473532552,10.404726529990253,0.5
63.45231888706743,10.405145095547606,0.5
63.45264303880933,10.405563670583957,0.5
63.452967190551234,10.40598225509967,0.5
63.453291342293134,10.406400849095101,0.5
63.45361549403504,10.40681945257062,0.5
63.45393964577694,10.407238065526583,0.5
63.45426379751884,10.407656687963357,0.5
63.45458794926075,10.4080753198813,0.5
63.45491210100265,10.408493961280778,0.5
63.455236252744555,10.408912612162151,0.5
63.455560404486455,10.409331272525783,0.5
63.45588455622836,10.409749942372034,0.5
63.45620870797026,10.41016862170127,0.5
63.45653285971217,10.41058731051385,0.5
63.45685701145407,10.411006008810139,0.5
63.457181163195976,10.411424716590497,0.5
63.457505314937876,10.411843433855289,0.5
63.457829466679776,10.412262160604875,0.5
63.45815361842168,10.41268089683962,0.5
63.45847777016358,10.413099642559883,0.5
63.45880192190549,10.41351839776603,0.5
63.45120942919526,10.402745548878864,0.5
63.451533580937166,10.403164080524084,0.5
63.451857732679066,10.403582621647143,0.5
63.452181884420966,10.404001172248407,0.5
63.45250603616287,10.404419732328236,0.5
63.45283018790477,10.404838301886993,0.5
63.45315433964668,10.40525688092504,0.5
63.45347849138858,10.40567546944274,0.5
63.45380264313049,10.406094067440453,0.5
63.45412679487239,10.406512674918543,0.5
63.454450946614294,10.406931291877372,0.5
63.454775098356194,10.407349918317305,0.5
63.455099250098094,10.407768554238698,0.5
63.45542340184,10.408187199641919,0.5
63.4557475535819,10.408605854527329,0.5
63.45607170532381,10.409024518895288,0.5
63.45639585706571,10.409443192746162,0.5
63.456720008807615,10.40986187608031,0.5
63.457044160549515,10.410280568898095,0.5
63.45736831229142,10.410699271199883,0.5
63.45769246403332,10.411117982986033,0.5
63.45801661577522,10.411536704256907,0.5
63.45834076751713,10.411955435012871,0.5
63.45866491925903,10.412374175254284,0.5
63.458989071000936,10.41279292498151,0.5
63.451396578290705,10.402020198085278,0.5
63.45172073003261,10.40243872425298,0.5
63.45204488177451,10.402857259898454,0.5
63.45236903351641,10.403275805022062,0.5
63.45269318525832,10.403694359624165,0.5
63.45301733700022,10.404112923705126,0.5
63.453341488742126,10.404531497265308,0.5
63.453665640484026,10.404950080305072,0.5
63.45398979222593,10.405368672824782,0.5
63.45431394396783,10.405787274824798,0.5
63.45463809570974,10.406205886305482,0.5
63.45496224745164,10.406624507267198,0.5
63.45528639919354,10.407043137710309,0.5
63.45561055093545,10.407461777635175,0.5
63.45593470267735,10.40788042704216,0.5
63.456258854419254,10.408299085931626,0.5
63.45658300616115,10.408717754303936,0.5
63.45690715790306,10.409136432159452,0.5
63.45723130964496,10.409555119498535,0.5
63.45755546138687,10.409973816321548,0.5
63.45787961312877,10.410392522628856,0.5
63.458203764870674,10.410811238420816,0.5
63.458527916612574,10.411229963697798,0.5
63.458852068354474,10.411648698460159,0.5
63.45917622009638,10.412067442708262,0.5
